"";"comment";"commenting_person_id";"negative_score";"comment_id";"article_name";"positive_score";"time";"date";"article_id"
"1463";"Vždyť ten Joch v podstatě přijal argumentaci těch kdo jsou pro uprchlíky ze Sýrie.
Tedy cílit primárně na Syřany, kteří tady studovali, tedy umí česky, mají k nám vztah a z logiky věci patří k té sekulární exBAASsistické části Syřanů - těžko sem za minulého režimu jezdili studovat Islamisti <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)"">
A za druhé, mířit případně do syrské křesťanské komunity, která často žila v podstatě evropským stylem života.
Sranda totiž je, že zrovna z těch vzdělaných sekulárních vrstev a bohatších křesťanských je většina té emiagrace, protože jsou ze strany ISILu nejohroženější a navíc mají řádově statisíce Kč, aby vůbec měli peníze na útek <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)"">
Proti tomuhle scénáři v řádu stovek či jednotek tisíců nic nemám. 
(Byť mě ta druhá generace syrské imigrace, konrkétně Matra Issová, tím klipem na**ala. <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">)
";26701;"0";69984382;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"13:07";"12.1.2015";"A150107_135359_domaci_fer"
"1464";"navrhuji aby si lidé kteří se živí prací vzali pod patronát, kromě současných šikovných vysavačů sociálních dávek všeho druhu ještě minimálně jednoho kamarádíčka z arabského světa. Jestli to nezvládnete je pouze jen váš problém. V případě že ještě nemáte děti doporučuji si je ani nepořizovat...
";53383;"0";69984380;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"13:06";"12.1.2015";"A150107_135359_domaci_fer"
"1465";"Proč je nepřijmou ostatní arabské státy ? Mají často větší životní úroveň než Evropa před bankrotem .
";39010;"0";69984369;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";5;"13:06";"12.1.2015";"A150107_135359_domaci_fer"
"1466";"Sice lidé emigrovali, ale taky se tam museli snažit... Nebo snad DDR dělala sociální programy a emigrat z východního bloku měl všechno zadarmo?
";5695;"0";69984352;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";2;"13:05";"12.1.2015";"A150107_135359_domaci_fer"
"1467";"U mnou jmenovaných je to nejhorší a v německu je tot tuplem na pováženou...
";95724;"0";69984342;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"13:05";"12.1.2015";"A150107_135359_domaci_fer"
"1468";"nic moc teda. Čekala jsem pořádný rozbor a ono je tu jedno ""pro"" a jedno ""proti"" <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/"">
";30100;"0";69984331;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"13:05";"12.1.2015";"A150107_135359_domaci_fer"
"1469";"Referendum <img class=""smiley"" src=""http://gidnes.cz/u/disk/krik1.gif"" alt=""!""><img class=""smiley"" src=""http://gidnes.cz/u/disk/krik1.gif"" alt=""!""><img class=""smiley"" src=""http://gidnes.cz/u/disk/krik1.gif"" alt=""!"">
";25839;"0";69984328;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";5;"13:04";"12.1.2015";"A150107_135359_domaci_fer"
"1470";"""Přijměme aspoň stovku Syřanů, ať nevypadáme neschopně""
<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D""> Nemám slov...
";42273;"0";69984327;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";54;"13:04";"12.1.2015";"A150107_135359_domaci_fer"
"1471";"Jak omylen, jedině + je dobře
";95724;"0";69984326;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"13:04";"12.1.2015";"A150107_135359_domaci_fer"
"1472";"Tak jak budeme vypadat v Evropě, by sebevědomému státu mělo být jedno. Je rozdíl, jak bude vypadat naše vláda. Ano, naše ministry nebudou plácat jejich kolegové po zádech a fotit se s nimi. Ale za to je neplatíme. A jak budeme vypadat my - obyčejní obyvatelé Západu nám budou závidět.
";78935;"0";69984322;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";2;"13:04";"12.1.2015";"A150107_135359_domaci_fer"
"1473";"Nějaká Neziskovka z toho cítí velký kšeft, proto se nás snaží manipulovat jakousi smyšlenou ""morální povinností"". <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile1.gif"" alt="":-P"">
";66750;"0";69984320;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";32;"13:04";"12.1.2015";"A150107_135359_domaci_fer"
"1474";"Díky Jirko. <img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaon.gif"" alt=""R^"">
";34021;"0";69984317;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"13:04";"12.1.2015";"A150107_135359_domaci_fer"
"1475";"Srbsko je určitě blíž než ČR. Tak proč prchají tak daleko?
";12804;"0";69984311;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"13:04";"12.1.2015";"A150107_135359_domaci_fer"
"1476";"V několika emigračních vlnách jsme přišli o opravdovou smetánku velice vzdělaných lidí. Ať se nám to líbí nebo ne, tak proto klesáme stále hlouběji. A to si sem máme vzít póvl, který nás stáhne ještě hlouběji. Děkuji, nechci.
";2494;"−1";69984310;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";2;"13:04";"12.1.2015";"A150107_135359_domaci_fer"
"1477";"2640:404 pro NE. Těch 300 naklikal Wolprecht, zbytek islámští teroristé.
";25241;"0";69984302;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";5;"13:03";"12.1.2015";"A150107_135359_domaci_fer"
"1478";"No právě. Historie je historie. Nemyslím, si, že bychom měli mít morální povinnost vůči USA nebo Rusku jen kvůli tomu, že nás osvobodili v 2. sv. válce. Je to už 70 let a nemyslím si, že za to máme být někomu vděční donekonečna stejně jako by mělo být Německo stigmatizováno za rozpoutání konfliktu.
";35539;"0";69984297;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"13:03";"12.1.2015";"A150107_135359_domaci_fer"
"1479";"Ano, pro pana Rozumka je to byznys. Bez uprchlíků by přišel o svoje místo. Proto je pro.
";39608;"0";69984294;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";5;"13:03";"12.1.2015";"A150107_135359_domaci_fer"
"1480";"Zásadně NEPŘIJMOUT !!!
Musí jim být poskytnut azyl muslimskými zeměmi.
Jejich víra  je v příkrém rozporu s naší kulturou, odmítají se integrovat, neuznávají naše zákony a postupně zvyšují své požadavky a tím útočí na demokracii a náš životní styl. To co požadují např. ve Francii a jinde, budou brzy požadovat u nás!
Postupně nás z Evropy vytlačují. Jak se chovají, víme všichni dobře. 
Zneužívají nás, už nám to dokázali mnohokrát. 
 Je nejvýše nutné TRVAT NA NAŠICH PRINCIPECH A KULTUŘE. 
Všechny dosavadní ústupky se musí anulovat !!! 
Vládo, chceme proto nové zákony, které budou chránit nás, Evropany!
Také velkou informovanost obyvatel, žádné strkání hlavy do písku <img class=""smiley"" src=""http://gidnes.cz/u/disk/krik2.gif"" alt=""!!"">
";19793;"0";69984284;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";11;"13:03";"12.1.2015";"A150107_135359_domaci_fer"
"1481";"Je otázkou zdali již tam neprobíhá islamizace...<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D""><img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D""><img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">
";51921;"0";69984277;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";4;"13:02";"12.1.2015";"A150107_135359_domaci_fer"
"1482";"Je hezké vidět poměr PRO a PROTI v hlasování, ale tady v tom státě se vždy děje vše naopak, než si většina přeje a žádá.
";30246;"0";69984263;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";4;"13:02";"12.1.2015";"A150107_135359_domaci_fer"
"1483";"Už se ztrácí vůle...<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D""><img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D""><img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">
";51921;"0";69984253;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"13:01";"12.1.2015";"A150107_135359_domaci_fer"
"1484";"I když máme dost našich nemocných dětí, jako výraz humanity bych ty syrské přijala. Ale dospělí by měli odejít do zemí, které jsou jim blízké vírou i rituály. Mešity už tam mají postavené a práci by si snad měli sehnat sami  a nečekat, že se Evropa o ně všestranně postará. Tohle  vstřícné gesto by nás jednou mohlo zatraceně mrzet.
";43693;"−1";69984243;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";2;"13:01";"12.1.2015";"A150107_135359_domaci_fer"
"1485";"Tak já to napíšu ještě jednou,když mi to zdejší herr cenzor smazal.Novinář jenž srovnává uprchlíka z tehdejšího Československa a ty nynější ze Sýrie a jiných takovýchto destinací by měl roztrhat svůj vš diplom,neboť projevil opravdu mimořádnou úroveň neznalosti,podle mého názoru,hraničící s mentální poruchou.Je to jen důkaz toho,že novináře v Idnes,může opravdu dělat téměř každý.
";26276;"0";69984242;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";11;"13:01";"12.1.2015";"A150107_135359_domaci_fer"
"1486";"To máte to samé, jak někteří argumentují moralní povinností a závazky vůči zemím, které rozpoutávají po světě občanské války a z toho důvodu tam musíme posílat naše vojáky.....
";99832;"0";69984241;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"13:01";"12.1.2015";"A150107_135359_domaci_fer"
"1487";"Takže hlavní argument pro je ten, že v Evropě trháme partu, protože máme skandálně málo no-go zón, motliteb za smrt nevěřících na ulici a vražd ze cti? To chce dohnat, ať to nevypadá blbě. A taky jisté politické strany potřebují nové masy voličů, cení se hlavně nepřizpůsobivost a absolutní ekonomická bezcennost.
";38813;"0";69984233;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";4;"13:00";"12.1.2015";"A150107_135359_domaci_fer"
"1488";"Zkušenosti?
";12804;"0";69984221;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"13:00";"12.1.2015";"A150107_135359_domaci_fer"
"1489";"Přijmout, ALE za předpokladu, že ještě předtím bude islám v této zemi postaven mimo zákon!
";25241;"0";69984217;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";5;"13:00";"12.1.2015";"A150107_135359_domaci_fer"
"1490";"A nemnožit se...<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D""><img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D""><img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">
";51921;"0";69984214;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"12:59";"12.1.2015";"A150107_135359_domaci_fer"
"1491";"Lze připustit, že ti uprchlíci, kteří by s současné době přišli, by byli vděčni, že jsou v zemi, kde se nestřílí. Přinesli by si sem ale své (muslimské) náboženství, zvyky, myšlení atd. Lze připustit, že by se tato generace vzdala nikábu a jakýchkoliv vyjádření nepřizpůsobivosti. Ti co provádějí atentáty v Evropě i Americe a ti kdo ochotně odjíždějí bojovat proti naší civilizaci do Sýrie a Afganistánu jsou ale děti nebo vnuci přistěhovalců do zemí Západu. Tito dnešní uprchlíci by vychovaly v naší zemi generaci pravověrných muslimů. Docela pochybuji, že by se v ČR (tedy kromě servilních politiků a samotných muslimů) našel někdo, kdo by s tímto souhlasil. To by chtělo referendum.
";2977;"0";69984209;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";3;"12:59";"12.1.2015";"A150107_135359_domaci_fer"
"1492";"Okamžitě upozorňovat na takové ""zapadlé zprávičky""<img class=""smiley"" src=""http://gidnes.cz/u/disk/krik2.gif"" alt=""!!"">
";2494;"0";69984208;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";2;"12:59";"12.1.2015";"A150107_135359_domaci_fer"
"1493";"Když si z toho nedokáží vzít ponaučení ani frantíci...
Místo aby demonstrovali proti příčině, tak brečí nad důsledkem.
";99832;"0";69984207;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";3;"12:59";"12.1.2015";"A150107_135359_domaci_fer"
"1494";"Prispevek mi pristal jinde <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/""> Nekdo se ptal, jak je to v Syrii s nabozenstvim...
";53670;"0";69984203;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"12:59";"12.1.2015";"A150107_135359_domaci_fer"
"1495";"My je tady nechceme.
";38956;"0";69984194;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";2;"12:59";"12.1.2015";"A150107_135359_domaci_fer"
"1496";"Kontrolní otázka, která zazněla v článku? V čem tkví česká MORÁLNÍ povinnost přijímat uprchlíky, kterou někteří razí? Já si myslím, že žádnou takovou morální povinnost nemáme.
";35539;"0";69984188;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";4;"12:59";"12.1.2015";"A150107_135359_domaci_fer"
"1497";"buď je sem netahat vůbec, nebo hodně a najednou. To nás alespoň postřílí všechny a rychle. Nějaké pomalé vybíjení a čekání kdo a kde dneska zrovna přijde na řadu je psychické týrání....
";53383;"0";69984180;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";4;"12:58";"12.1.2015";"A150107_135359_domaci_fer"
"1498";"Sunnity rozhodně nebrat!
";25241;"0";69984176;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"12:58";"12.1.2015";"A150107_135359_domaci_fer"
"1499";"To Ti právě nikdo nezaručí.
";97057;"0";69984162;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";4;"12:57";"12.1.2015";"A150107_135359_domaci_fer"
"1500";"Religion in Syria
Sunni Arabs account for 59–60% of the population, most Kurds (9%) and Turkomen (3%) are Sunni, while 13% are Shia (Alawite, Twelvers, and Ismailis combined),[168] 10% Christian[168] (the majority Antiochian Orthodox, the rest including Greek Catholic, Assyrian Church of the East, Armenian Orthodox, Protestants and other denominations), and 3% Druze.[168] Druze number around 500,000, and concentrate mainly in the southern area of Jabal al-Druze.[169]
Christians (2.5 million), a sizable number of whom are found among Syria's population of Palestinian refugees, are divided into several groups. Chalcedonian Antiochian Orthodox make up 35.7% of the Christian population; the Catholics (Melkite, Armenian Catholic, Syriac Catholic, Maronite, Chaldean Catholic and Latin) make up 26.2%; the Armenian Apostolic Church 10.9%, the Syriac Orthodox make up 22.4%; Assyrian Church of the East and several smaller Christian denominations account the remainder.
";53670;"0";69984144;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"12:57";"12.1.2015";"A150107_135359_domaci_fer"
"1501";"Tak ji zkuste vytáhnout...<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">
";25472;"−2";69984137;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"12:57";"12.1.2015";"A150107_135359_domaci_fer"
"1502";"asi nejste to správné etnikum <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)"">
";16367;"0";69984133;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"12:56";"12.1.2015";"A150107_135359_domaci_fer"
"1503";"Budiž nám Francie dostatečným ponaučením. Věřím, že uprchlíci žijící často v otřesných podmínkách budou nějaký čas velmi vděční za pohostinnost a podmínky, které jim u nás nabídneme. Budou ale vděční i za 10-20 let? A co jejich děti, které se tady narodí, ty už si na nějakou vděčnost ani nevzpomenou. A proč taky, vždyť si důvody, pro které jejich rodiny přišli do naší země nebudou pamatovat. Budou pro naši společnost přínosem? Naučí se jazyk, budou se vzdělávat, zapojí se do pracovního procesu, budou tolerantní k naší víře, k naší kultuře???
";74056;"0";69984128;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";3;"12:56";"12.1.2015";"A150107_135359_domaci_fer"
"1504";"Žádný dočasný azyl. Jsem jen pro veškerou možnou pomoc pro všechny, kteří to potřebují, ale jen pro ty, kteří jsou MIMO naši zem.<img class=""smiley"" src=""http://gidnes.cz/u/disk/krik2.gif"" alt=""!!"">K nám ani nohu. Pokud se jedná o ty, kteří potřebují zdravotní pomoc, ano, ale po nezbytném doléčení okamžitý návrat<img class=""smiley"" src=""http://gidnes.cz/u/disk/krik2.gif"" alt=""!!"">
";2494;"0";69984125;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";5;"12:56";"12.1.2015";"A150107_135359_domaci_fer"
"1505";"Ne každý je jednou nohou v hrobě, a tedy nemá všechno v řiti.
";25241;"0";69984120;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";3;"12:56";"12.1.2015";"A150107_135359_domaci_fer"
"1506";"Rozpoznáš je poměrně snadno, ale křesťanů se tady mnoho nehlásí. Křesťané tiše trpí a jsou vražděni doma.
";97057;"0";69984115;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"12:56";"12.1.2015";"A150107_135359_domaci_fer"
"1507";"Ze Sýrie utíkají i křesťané, je jich tam poměrně dost, přestože se je západní státy NATO snaží zlikvidovat podporou tzv. umírněných muslimů - rebelů.
";36338;"0";69985144;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"13:39";"12.1.2015";"A150107_135359_domaci_fer"
"1508";"v tom mate pravdu
";15156;"0";69985127;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";2;"13:39";"12.1.2015";"A150107_135359_domaci_fer"
"1509";"Přesně tak. I tak to bude problém, protože ze Sýrie nebude mít prakticky nikdo z nich žádné vzdělání a budou jen zátěž na dávkách, minimálně než se trochu aklimatizují.
";36338;"0";69985104;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"13:38";"12.1.2015";"A150107_135359_domaci_fer"
"1510";"je rozdil mezi docasnym azylem a ziskanim obcanstvi.
";15156;"0";69985100;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";2;"13:38";"12.1.2015";"A150107_135359_domaci_fer"
"1511";"Milá paní nebo slečno, snad umíte číst - autor příspěvku se jmenuje Jindřich Husička<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">
";7881;"0";69985099;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"13:38";"12.1.2015";"A150107_135359_domaci_fer"
"1512";"Zakladni pravidlo solidarity je takove, ze je dobrovolna.  Pokud clovek musi pomahat povinne, stava se z toho urcita forma otroctvi...
";76504;"0";69985088;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";9;"13:37";"12.1.2015";"A150107_135359_domaci_fer"
"1513";"o to horší pro chlapa <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile1.gif"" alt="":-P"">
";30100;"0";69985081;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"13:37";"12.1.2015";"A150107_135359_domaci_fer"
"1514";"Pokud jsme členy OSN tak ano s určitou obezřetností, pokud nejsme členy OSN tak ne, tak s tím nemáme nic společné, proč nebyl již v zárodku vznikajícího konfliktu tato agrese nezlikvidována, aby se předešlo všem následkům a důsledkům v dnes z toho vyplívající, zničeného území Sýrie a následné množství uprchlíků, kteří se dožadují záchrany a ochrany celého světa !! Jistě by pro celý civilizovaný svět bylo lepší a levnější, než nenechat selhávat RB OSN a nechat to přerůst, až do toho to stádia, co dnes se řeší a děje v Sýrii na Ukrajině a jinde na celém světě ??
";26634;"0";69985077;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"13:37";"12.1.2015";"A150107_135359_domaci_fer"
"1515";"Takže vzdělaná židovská komunita bude Evropu opouštět a my si sem nataháme místo nich ty co v životě nebudou pracovat, 20 let se budou začleňovat a jejich děti pak začnou škodit.
";20162;"0";69985072;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";47;"13:37";"12.1.2015";"A150107_135359_domaci_fer"
"1516";"<img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaon.gif"" alt=""R^""> <img class=""smiley"" src=""http://gidnes.cz/u/disk/vlajkaCZ.gif"" alt=""[&gt;-]"">
";19793;"0";69985063;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"13:36";"12.1.2015";"A150107_135359_domaci_fer"
"1517";"a že jich tady máme <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile2.gif"" alt="";-)"">
";62038;"0";69985061;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"13:36";"12.1.2015";"A150107_135359_domaci_fer"
"1518";"to platí pro příspěvek pana Husičky níže.
";7881;"0";69985058;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"13:36";"12.1.2015";"A150107_135359_domaci_fer"
"1519";"Za mě NE
";11561;"0";69985057;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";5;"13:36";"12.1.2015";"A150107_135359_domaci_fer"
"1520";"to je jako vyčítat našim předkům (nebo třeba rovnou sami sobě, podle toho, jak jste starý), že si tu neuměli sjednat pořádek za nacistů nebo komunistů - prostě někdy jsou okolnosti, na které jednotlivci nestačí
";30100;"0";69985044;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"13:35";"12.1.2015";"A150107_135359_domaci_fer"
"1521";"no tak stovka jinověrců by se snad našla.
";16879;"0";69985034;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";4;"13:34";"12.1.2015";"A150107_135359_domaci_fer"
"1522";"zajimave, muslim Asad si vazil krestanu?
";15156;"0";69985031;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"13:34";"12.1.2015";"A150107_135359_domaci_fer"
"1523";"Válčí se všude po světě a všude lidé trpí a utíkají před válkami. Proč máme přijmout nějaké lidi ze Sýrie a nikoliv třeba z Ukrajiny? Nebo proč nepomáháme třeba dětem, kterým v Mexiku zabily drogové kartely rodiče? A našli bychom mnoho dalších vhodných kandidátů. Pokud se od nás čeká, že se zapojíme do pomoci, ok, ale můžeme si snad vybrat, komu pomůžeme...
";67528;"0";69985030;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";14;"13:34";"12.1.2015";"A150107_135359_domaci_fer"
"1524";"V rámci politické korektnosti a multikulti sluníčkaření - co kdybychom místo toho nabídli azyl francouzským židům? Přijela by k nám skupina rodin s dětmi, plně socializovaní, bohatí, s pracovními návyky - a zároveň splníme všechny možné myslitelné kvóty pro přistěhovalce, co si EU je schopna vymyslet.
";93205;"0";69984112;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";49;"12:55";"12.1.2015";"A150107_135359_domaci_fer"
"1525";"Žádný uprchlíky nepřijímat!!
Ať si je vezme slavná JůEsEj a její vůdce posel míru Barák Bombama.
";2368;"−1";69985016;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";6;"13:34";"12.1.2015";"A150107_135359_domaci_fer"
"1526";"Nedokáží si ho zjednat, protože každý jedinec jde svou vlastní cestou, ne všichni tou jedinou správnou. Příroda určila, že v jednotě je síla, proto jsou méně početné organizace silnější jak jednotlivci o stonásobném počtu.
";25241;"0";69985010;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"13:33";"12.1.2015";"A150107_135359_domaci_fer"
"1527";"<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)"">
";15156;"0";69985006;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"13:33";"12.1.2015";"A150107_135359_domaci_fer"
"1528";"pravda, příjmení by se spíš hodilo na nějakou ženskou a nepřechylovat<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile1.gif"" alt="":-P"">
";62038;"0";69984996;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"13:33";"12.1.2015";"A150107_135359_domaci_fer"
"1529";"Až na to, že si to ty muslimáči vyřizují s námi, nikoliv my s nimi, my je podporujeme a chráníme mešity :-)
";36338;"0";69984992;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";2;"13:33";"12.1.2015";"A150107_135359_domaci_fer"
"1530";"Naše vláda by měla proplatit těmto lidem letenky do USA. Všichni by jsme měli dobrý pocit, ušetřili by jsme a Amerika by sklidila to co zasela.
";27125;"0";69984989;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";10;"13:33";"12.1.2015";"A150107_135359_domaci_fer"
"1531";"Pane Rozumek, kolik dostáváte za jednoho takového ,,uprchlíka"" ?!?!
";56465;"0";69984987;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";9;"13:33";"12.1.2015";"A150107_135359_domaci_fer"
"1532";"Určitě bych nikoho nepřijímala, abychom ""nějak nevypadali"". Jen se děsím toho, že nám je sem EU přesto nějakým způsobem ""natlačí"".
";75952;"0";69984111;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";7;"12:55";"12.1.2015";"A150107_135359_domaci_fer"
"1533";"Jedině kulturně a etnicky homogenní území zajistí z dlouhodobého hlediska klid a pořádek <img class=""smiley"" src=""http://gidnes.cz/u/disk/krik2.gif"" alt=""!!"">  <img class=""smiley"" src=""http://gidnes.cz/u/disk/vlajkaCZ.gif"" alt=""[&gt;-]"">  <img class=""smiley"" src=""http://gidnes.cz/u/disk/vlajkaEU.gif"" alt=""EU"">
";13003;"0";69984100;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";8;"12:55";"12.1.2015";"A150107_135359_domaci_fer"
"1534";"Lid bude reptat, ale vláda si nakonec stejně prosadí svou. Za nějaký čásek nějaký objetivní zpravodaj vydá někde zapadlou malou zprávičku, že se otevřela další ""ubytovna"" a že do ní míří dalších několik rodin....<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/"">
";99832;"0";69984097;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";3;"12:55";"12.1.2015";"A150107_135359_domaci_fer"
"1535";"Koukám, že máš stejnej slovník, jako tvůj idol a taky to slovo neumíš používat... Blbe!
";14882;"0";69984094;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";2;"12:55";"12.1.2015";"A150107_135359_domaci_fer"
"1536";"Jak odlišná může být jejich kultura oproti té naší, když žijí v naprosto odlišném prostředí, kde věci mají jinou hodnotu? Za jak dlouho se tito dokáží přizpůsobit, pokud vůbec o adaptaci stojí?
Statisticky vzato, průměrný Čech si multikulturalismus ve své vlasti nepřeje. Toto je odpověď na otázku, zda tyto přijmout či nikoliv.
";25241;"0";69984093;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";7;"12:55";"12.1.2015";"A150107_135359_domaci_fer"
