"";"date";"tag";"time";"article_name";"main";"article_id"
"3598";"2015-12-21";"Islámskı stát";"19:11";"V Nìmecku chtìjí zpøísnit kontrolu uprchlíkù, bojí se kradenıch pasù";0;"A151221_190657_zahranicni_ert"
"3764";"2015-12-19";"Pøíliv uprchlíkù do Evropy";"09:27";"U tureckého pobøeí se potopila loï s uprchlíky, 18 lidí zemøelo";1;"A151219_092934_zahranicni_neh"
"3796";"2015-12-20";"Pøíliv uprchlíkù do Evropy";"16:16";"Z Vyšních Lhot utekli tøi migranti. Nejsou nebezpeèní, uklidòuje policie";1;"A151220_160433_domaci_aba"
"3797";"2015-12-20";"Útvar pro odhalování organizovaného zloèinu (ÚOOZ)";"16:16";"Z Vyšních Lhot utekli tøi migranti. Nejsou nebezpeèní, uklidòuje policie";0;"A151220_160433_domaci_aba"
"3896";"2015-12-15";"Pøíliv uprchlíkù do Evropy";"07:41";"Brusel chce, aby hranice Schengenu vyztuila spoleèná evropská strá ";1;"A151215_074110_zahranicni_jj"
"3897";"2015-12-15";"Èeskı rozhlas";"07:41";"Brusel chce, aby hranice Schengenu vyztuila spoleèná evropská strá ";0;"A151215_074110_zahranicni_jj"
"3898";"2015-12-15";"Evropská komise";"07:41";"Brusel chce, aby hranice Schengenu vyztuila spoleèná evropská strá ";0;"A151215_074110_zahranicni_jj"
"3899";"2015-12-15";"evropskı parlament";"07:41";"Brusel chce, aby hranice Schengenu vyztuila spoleèná evropská strá ";0;"A151215_074110_zahranicni_jj"
"4619";"2015-12-16";"Miloš Zeman";"21:19";"K migrantùm u není opatrnı jen Visegrád, prohlásil Zeman";1;"A151216_205546_zahranicni_san"
"4620";"2015-12-16";"Pøíliv uprchlíkù do Evropy";"21:19";"K migrantùm u není opatrnı jen Visegrád, prohlásil Zeman";1;"A151216_205546_zahranicni_san"
"4621";"2015-12-16";"Andrej Babiš";"21:19";"K migrantùm u není opatrnı jen Visegrád, prohlásil Zeman";0;"A151216_205546_zahranicni_san"
"4622";"2015-12-16";"Donald Tusk";"21:19";"K migrantùm u není opatrnı jen Visegrád, prohlásil Zeman";0;"A151216_205546_zahranicni_san"
"4623";"2015-12-16";"Evropská rada";"21:19";"K migrantùm u není opatrnı jen Visegrád, prohlásil Zeman";0;"A151216_205546_zahranicni_san"
"4624";"2015-12-16";"Evropská unie";"21:19";"K migrantùm u není opatrnı jen Visegrád, prohlásil Zeman";0;"A151216_205546_zahranicni_san"
"4625";"2015-12-16";"Islám";"21:19";"K migrantùm u není opatrnı jen Visegrád, prohlásil Zeman";0;"A151216_205546_zahranicni_san"
"4626";"2015-12-16";"Islámskı stát";"21:19";"K migrantùm u není opatrnı jen Visegrád, prohlásil Zeman";0;"A151216_205546_zahranicni_san"
"4627";"2015-12-16";"Miloš Zeman";"21:19";"K migrantùm u není opatrnı jen Visegrád, prohlásil Zeman";0;"A151216_205546_zahranicni_san"
"4691";"2015-12-17";"Pøíliv uprchlíkù do Evropy";"08:11";"Nizozemci protestovali proti azylantùm, policie po vıtrnostech zatıkala";1;"A151217_074157_zahranicni_fka"
"4692";"2015-12-17";"Demonstrace";"08:11";"Nizozemci protestovali proti azylantùm, policie po vıtrnostech zatıkala";0;"A151217_074157_zahranicni_fka"
"4693";"2015-12-17";"Nizozemsko";"08:11";"Nizozemci protestovali proti azylantùm, policie po vıtrnostech zatıkala";0;"A151217_074157_zahranicni_fka"
"4694";"2015-12-17";"Twitter";"08:11";"Nizozemci protestovali proti azylantùm, policie po vıtrnostech zatıkala";0;"A151217_074157_zahranicni_fka"
"4728";"2015-12-18";"Pøíliv uprchlíkù do Evropy";"07:56";"Nìmci zvaují zákaz ohòostrojù. Mohly by prı uprchlíkùm pøipomenout válku";1;"A151218_074320_zahranicni_ane"
"4729";"2015-12-18";"Braniborská brána";"07:56";"Nìmci zvaují zákaz ohòostrojù. Mohly by prı uprchlíkùm pøipomenout válku";0;"A151218_074320_zahranicni_ane"
"4730";"2015-12-18";"Novoroèní ohòostroj";"07:56";"Nìmci zvaují zákaz ohòostrojù. Mohly by prı uprchlíkùm pøipomenout válku";0;"A151218_074320_zahranicni_ane"
"4731";"2015-12-18";"Svaz mìst a obcí ÈR";"07:56";"Nìmci zvaují zákaz ohòostrojù. Mohly by prı uprchlíkùm pøipomenout válku";0;"A151218_074320_zahranicni_ane"
"4732";"2015-12-18";"Terorismus";"07:56";"Nìmci zvaují zákaz ohòostrojù. Mohly by prı uprchlíkùm pøipomenout válku";0;"A151218_074320_zahranicni_ane"
"4738";"2015-12-18";"Pøíliv uprchlíkù do Evropy";"04:19";"Na hranice Schengenu postavíme pohranièní strá, shodli se lídøi Unie";1;"A151218_043956_zahranicni_lve"
"4739";"2015-12-18";"Bohuslav Sobotka";"04:19";"Na hranice Schengenu postavíme pohranièní strá, shodli se lídøi Unie";0;"A151218_043956_zahranicni_lve"
"4740";"2015-12-18";"Donald Tusk";"04:19";"Na hranice Schengenu postavíme pohranièní strá, shodli se lídøi Unie";0;"A151218_043956_zahranicni_lve"
"4741";"2015-12-18";"Evropská komise";"04:19";"Na hranice Schengenu postavíme pohranièní strá, shodli se lídøi Unie";0;"A151218_043956_zahranicni_lve"
"4742";"2015-12-18";"Evropská unie";"04:19";"Na hranice Schengenu postavíme pohranièní strá, shodli se lídøi Unie";0;"A151218_043956_zahranicni_lve"
"4871";"2015-12-18";"Pøíliv uprchlíkù do Evropy";"12:57";"Pøíliv uprchlíkù do Øecka nepolevuje. Dennì jich dorazí pøes ètyøi tisíce";1;"A151218_125314_zahranicni_ane"
"4872";"2015-12-18";"Zemì (planeta)";"12:57";"Pøíliv uprchlíkù do Øecka nepolevuje. Dennì jich dorazí pøes ètyøi tisíce";0;"A151218_125314_zahranicni_ane"
"4960";"2015-12-16";"Pøíliv uprchlíkù do Evropy";"06:10";"Zachraòme Schengen bez kontrol, burcuje Sobotka v dopise lídry zemí EU";1;"A151216_060913_domaci_jj"
"4961";"2015-12-16";"Bohuslav Sobotka";"06:10";"Zachraòme Schengen bez kontrol, burcuje Sobotka v dopise lídry zemí EU";0;"A151216_060913_domaci_jj"
"4962";"2015-12-16";"Evropská komise";"06:10";"Zachraòme Schengen bez kontrol, burcuje Sobotka v dopise lídry zemí EU";0;"A151216_060913_domaci_jj"
"4963";"2015-12-16";"Evropská rada";"06:10";"Zachraòme Schengen bez kontrol, burcuje Sobotka v dopise lídry zemí EU";0;"A151216_060913_domaci_jj"
"4972";"2015-12-16";"Pøíliv uprchlíkù do Evropy";"12:34";"Turecko zatıká uprchlíky, posílá je zpìt do váleènıch zón, tvrdí Amnesty";1;"A151216_122241_zahranicni_aba"
"4973";"2015-12-16";"Amnesty International";"12:34";"Turecko zatıká uprchlíky, posílá je zpìt do váleènıch zón, tvrdí Amnesty";0;"A151216_122241_zahranicni_aba"
"4974";"2015-12-16";"Evropská unie";"12:34";"Turecko zatıká uprchlíky, posílá je zpìt do váleènıch zón, tvrdí Amnesty";0;"A151216_122241_zahranicni_aba"
"4975";"2015-12-16";"Fond";"12:34";"Turecko zatıká uprchlíky, posílá je zpìt do váleènıch zón, tvrdí Amnesty";0;"A151216_122241_zahranicni_aba"
"4976";"2015-12-16";"Program Rebel";"12:34";"Turecko zatıká uprchlíky, posílá je zpìt do váleènıch zón, tvrdí Amnesty";0;"A151216_122241_zahranicni_aba"
"5038";"2015-12-29";"Pøíliv uprchlíkù do Evropy";"06:37";"Nìmecké spolkové zemì plánují vynaloit na uprchlíky 17 miliard eur";1;"A151229_063410_zahranicni_fka"
"5039";"2015-12-29";"Nìmecko";"06:37";"Nìmecké spolkové zemì plánují vynaloit na uprchlíky 17 miliard eur";0;"A151229_063410_zahranicni_fka"
"5085";"2015-12-30";"Pøíliv uprchlíkù do Evropy";"10:41";"Ve støední Evropì jsou k migrantùm nejvstøícnìjší Poláci, Èechy svírá strach";1;"A151230_084135_zahranicni_pku"
"5106";"2015-12-30";"Pøíliv uprchlíkù do Evropy";"11:42";"Norsko zpøísòuje zákony, zavøe hranice uprchlíkùm bez schengenskıch víz";1;"A151230_111822_zahranicni_san"
"5107";"2015-12-30";"Evropská unie";"11:42";"Norsko zpøísòuje zákony, zavøe hranice uprchlíkùm bez schengenskıch víz";0;"A151230_111822_zahranicni_san"
"5180";"2015-12-31";"Pøíliv uprchlíkù do Evropy";"07:01";"Merkelová: Pøíliv uprchlíkù je pro Nìmecko pøíleitost do budoucna";1;"A151231_070819_zahranicni_cen"
"5181";"2015-12-31";"Angela Merkelová";"07:01";"Merkelová: Pøíliv uprchlíkù je pro Nìmecko pøíleitost do budoucna";0;"A151231_070819_zahranicni_cen"
"5182";"2015-12-31";"Program ZDF";"07:01";"Merkelová: Pøíliv uprchlíkù je pro Nìmecko pøíleitost do budoucna";0;"A151231_070819_zahranicni_cen"
"5257";"2015-12-31";"Pøíliv uprchlíkù do Evropy";"11:40";"Nìmecko od nového roku zpøísní azylové øízení Syøanù a Iráèanù";1;"A151231_113003_zahranicni_cen"
"5258";"2015-12-31";"Evropská unie";"11:40";"Nìmecko od nového roku zpøísní azylové øízení Syøanù a Iráèanù";0;"A151231_113003_zahranicni_cen"
"5259";"2015-12-31";"Islámskı stát";"11:40";"Nìmecko od nového roku zpøísní azylové øízení Syøanù a Iráèanù";0;"A151231_113003_zahranicni_cen"
"5347";"2015-12-29";"Pøíliv uprchlíkù do Evropy";"13:33";"KOMENTÁØ: Mìli jste blbej rok? Mùe za to Uprchlík";1;"A151229_125222_domaci_fka"
"5348";"2015-12-29";"Komentáøe, glosy, názory";"13:33";"KOMENTÁØ: Mìli jste blbej rok? Mùe za to Uprchlík";0;"A151229_125222_domaci_fka"
"5349";"2015-12-29";"princezna";"13:33";"KOMENTÁØ: Mìli jste blbej rok? Mùe za to Uprchlík";0;"A151229_125222_domaci_fka"
