"";"date";"tag";"time";"article_name";"main";"article_id"
"1062";"2015-09-11";"Španìlsko";"15:23";"VIDEO: Migrant se pokusil dostat do Španìlska pod palubní deskou auta";0;"A150911_141737_zahranicni_ale"
"1063";"2015-09-11";"Uprchlíci";"15:23";"VIDEO: Migrant se pokusil dostat do Španìlska pod palubní deskou auta";0;"A150911_141737_zahranicni_ale"
"1074";"2015-09-11";"Pøíliv uprchlíkù do Evropy";"17:33";"Maïaøi krmí uprchlíky jako zvìø, stìují si aktivisté v záchytném táboøe";1;"A150911_162443_zahranicni_fka"
"1075";"2015-09-11";"Evropa";"17:33";"Maïaøi krmí uprchlíky jako zvìø, stìují si aktivisté v záchytném táboøe";0;"A150911_162443_zahranicni_fka"
"1076";"2015-09-11";"Maïarsko";"17:33";"Maïaøi krmí uprchlíky jako zvìø, stìují si aktivisté v záchytném táboøe";0;"A150911_162443_zahranicni_fka"
"1077";"2015-09-11";"Uprchlíci";"17:33";"Maïaøi krmí uprchlíky jako zvìø, stìují si aktivisté v záchytném táboøe";0;"A150911_162443_zahranicni_fka"
"1098";"2015-09-11";"Pøíliv uprchlíkù do Evropy";"11:11";"Obìtí agresivní reportérky byl Syøan prchající pøed IS. Míøil do Nìmecka";1;"A150911_104847_zahranicni_ert"
"1099";"2015-09-11";"Svìt";"11:11";"Obìtí agresivní reportérky byl Syøan prchající pøed IS. Míøil do Nìmecka";0;"A150911_104847_zahranicni_ert"
"1100";"2015-09-11";"Uprchlíci";"11:11";"Obìtí agresivní reportérky byl Syøan prchající pøed IS. Míøil do Nìmecka";0;"A150911_104847_zahranicni_ert"
"1112";"2015-09-12";"Pøíliv uprchlíkù do Evropy";"07:26";"Nìmecko o víkendu oèekává pøíchod 40 tisíc bìencù, armáda má pohotovost";1;"A150912_073305_zahranicni_pku"
"1113";"2015-09-12";"Evropská unie";"07:26";"Nìmecko o víkendu oèekává pøíchod 40 tisíc bìencù, armáda má pohotovost";0;"A150912_073305_zahranicni_pku"
"1114";"2015-09-12";"Uprchlíci";"07:26";"Nìmecko o víkendu oèekává pøíchod 40 tisíc bìencù, armáda má pohotovost";0;"A150912_073305_zahranicni_pku"
"1115";"2015-09-12";"Viktor Orbán";"07:26";"Nìmecko o víkendu oèekává pøíchod 40 tisíc bìencù, armáda má pohotovost";0;"A150912_073305_zahranicni_pku"
"1134";"2015-09-12";"Pøíliv uprchlíkù do Evropy";"10:28";"Ajlanùv otec moná lhal. Øídil loï od zaèátku plavby, tvrdí pøeivší";1;"A150912_100715_zahranicni_san"
"1135";"2015-09-12";"Uprchlíci";"10:28";"Ajlanùv otec moná lhal. Øídil loï od zaèátku plavby, tvrdí pøeivší";0;"A150912_100715_zahranicni_san"
"1144";"2015-09-12";"Pøíliv uprchlíkù do Evropy";"11:03";"Obavy z epidemie jsou zbyteèné. Bìenci trpí stejnımi neduhy jako Èeši";1;"A150907_151440_domaci_pku"
"1145";"2015-09-12";"Èesko";"11:03";"Obavy z epidemie jsou zbyteèné. Bìenci trpí stejnımi neduhy jako Èeši";0;"A150907_151440_domaci_pku"
"1146";"2015-09-12";"Uprchlíci";"11:03";"Obavy z epidemie jsou zbyteèné. Bìenci trpí stejnımi neduhy jako Èeši";0;"A150907_151440_domaci_pku"
"1147";"2015-09-12";"Zdraví";"11:03";"Obavy z epidemie jsou zbyteèné. Bìenci trpí stejnımi neduhy jako Èeši";0;"A150907_151440_domaci_pku"
"1157";"2015-09-12";"Pøíliv uprchlíkù do Evropy";"11:13";"Køesanskou pomoc migrantùm komplikuje strach. Knìí bojují i s xenofobií";1;"A150912_105657_zahranicni_san"
"1158";"2015-09-12";"Církev";"11:13";"Køesanskou pomoc migrantùm komplikuje strach. Knìí bojují i s xenofobií";0;"A150912_105657_zahranicni_san"
"1159";"2015-09-12";"Církev øímskokatolická";"11:13";"Køesanskou pomoc migrantùm komplikuje strach. Knìí bojují i s xenofobií";0;"A150912_105657_zahranicni_san"
"1160";"2015-09-12";"Pape František";"11:13";"Køesanskou pomoc migrantùm komplikuje strach. Knìí bojují i s xenofobií";0;"A150912_105657_zahranicni_san"
"1161";"2015-09-12";"Uprchlíci";"11:13";"Køesanskou pomoc migrantùm komplikuje strach. Knìí bojují i s xenofobií";0;"A150912_105657_zahranicni_san"
"1208";"2015-09-08";"Evropská unie";"14:29";"Evropské státy budou muset pøerozdìlit a 200 tisíc uprchlíkù, tvrdí OSN";1;"A150908_123658_zahranicni_fer"
"1209";"2015-09-08";"Pøíliv uprchlíkù do Evropy";"14:29";"Evropské státy budou muset pøerozdìlit a 200 tisíc uprchlíkù, tvrdí OSN";1;"A150908_123658_zahranicni_fer"
"1210";"2015-09-08";"Evropská unie";"14:29";"Evropské státy budou muset pøerozdìlit a 200 tisíc uprchlíkù, tvrdí OSN";0;"A150908_123658_zahranicni_fer"
"1211";"2015-09-08";"Uprchlíci";"14:29";"Evropské státy budou muset pøerozdìlit a 200 tisíc uprchlíkù, tvrdí OSN";0;"A150908_123658_zahranicni_fer"
"1239";"2015-09-08";"Pøíliv uprchlíkù do Evropy";"18:06";"KOMENTÁØ: Èeši kvùli uprchlíkùm propadli hysterii. Kdo je uklidní?";1;"A150908_180823_domaci_aha"
"1240";"2015-09-08";"Andrej Kiska";"18:06";"KOMENTÁØ: Èeši kvùli uprchlíkùm propadli hysterii. Kdo je uklidní?";0;"A150908_180823_domaci_aha"
"1298";"2015-09-03";"Pøíliv uprchlíkù do Evropy";"18:52";"Reportér pøešel maïarsko-srbskou hranici. Zoufalı pohled, líèí uprchlíky";1;"A150903_165637_domaci_ale"
"1299";"2015-09-03";"Evropa";"18:52";"Reportér pøešel maïarsko-srbskou hranici. Zoufalı pohled, líèí uprchlíky";0;"A150903_165637_domaci_ale"
"1300";"2015-09-03";"Rádio Impuls";"18:52";"Reportér pøešel maïarsko-srbskou hranici. Zoufalı pohled, líèí uprchlíky";0;"A150903_165637_domaci_ale"
"1301";"2015-09-03";"Uprchlíci";"18:52";"Reportér pøešel maïarsko-srbskou hranici. Zoufalı pohled, líèí uprchlíky";0;"A150903_165637_domaci_ale"
"1310";"2015-09-03";"Domácí politika";"17:21";"První Syøané opouštìjí èeské detence, na vlak se jim sloili kolemjdoucí";0;"A150903_172315_domaci_hro"
"1311";"2015-09-03";"Uprchlíci";"17:21";"První Syøané opouštìjí èeské detence, na vlak se jim sloili kolemjdoucí";0;"A150903_172315_domaci_hro"
"1322";"2015-09-04";"Pøíliv uprchlíkù do Evropy";"01:01";"Chovanec: A Maïarsko zvedne stavidla, Slováci u vlnu migrantù neudrí";1;"A150903_225045_domaci_jkk"
"1323";"2015-09-04";"Evropská unie";"01:01";"Chovanec: A Maïarsko zvedne stavidla, Slováci u vlnu migrantù neudrí";0;"A150903_225045_domaci_jkk"
"1324";"2015-09-04";"Milan Chovanec";"01:01";"Chovanec: A Maïarsko zvedne stavidla, Slováci u vlnu migrantù neudrí";0;"A150903_225045_domaci_jkk"
"1325";"2015-09-04";"Uprchlíci";"01:01";"Chovanec: A Maïarsko zvedne stavidla, Slováci u vlnu migrantù neudrí";0;"A150903_225045_domaci_jkk"
"1326";"2015-09-03";"Pøíliv uprchlíkù do Evropy";"13:01";"Maïarskı vlak plnı uprchlíkù k Rakousku nedojel, bìenci se vzbouøili";1;"A150903_130315_zahranicni_aha"
"1327";"2015-09-03";"Uprchlíci";"13:01";"Maïarskı vlak plnı uprchlíkù k Rakousku nedojel, bìenci se vzbouøili";0;"A150903_130315_zahranicni_aha"
"1347";"2015-09-04";"Pøíliv uprchlíkù do Evropy";"07:16";"Jsem pro intervenci proti Islámskému státu, øíká èeská muslimka";1;"A150903_173752_domaci_kop"
"1348";"2015-09-04";"Islámskı stát";"07:16";"Jsem pro intervenci proti Islámskému státu, øíká èeská muslimka";0;"A150903_173752_domaci_kop"
"1349";"2015-09-04";"Kultura";"07:16";"Jsem pro intervenci proti Islámskému státu, øíká èeská muslimka";0;"A150903_173752_domaci_kop"
"1350";"2015-09-04";"Praha";"07:16";"Jsem pro intervenci proti Islámskému státu, øíká èeská muslimka";0;"A150903_173752_domaci_kop"
"1351";"2015-09-04";"Svìt";"07:16";"Jsem pro intervenci proti Islámskému státu, øíká èeská muslimka";0;"A150903_173752_domaci_kop"
"1352";"2015-09-04";"Zajímavosti";"07:16";"Jsem pro intervenci proti Islámskému státu, øíká èeská muslimka";0;"A150903_173752_domaci_kop"
"1389";"2015-09-04";"Pøíliv uprchlíkù do Evropy";"09:24";"Policie propustí dalších padesát Syøanù, jídlo jim dá Èervenı køí";1;"A150904_090942_domaci_jpl"
"1390";"2015-09-04";"Uprchlíci";"09:24";"Policie propustí dalších padesát Syøanù, jídlo jim dá Èervenı køí";0;"A150904_090942_domaci_jpl"
"1400";"2015-09-07";"Pøíliv uprchlíkù do Evropy";"16:32";"Debata o uprchlících je zápas o srdce Slovenska, prohlásil Kiska";1;"A150907_161714_zahranicni_ert"
"1401";"2015-09-07";"Andrej Kiska";"16:32";"Debata o uprchlících je zápas o srdce Slovenska, prohlásil Kiska";0;"A150907_161714_zahranicni_ert"
"1402";"2015-09-07";"Evropa";"16:32";"Debata o uprchlících je zápas o srdce Slovenska, prohlásil Kiska";0;"A150907_161714_zahranicni_ert"
"1403";"2015-09-07";"Uprchlíci";"16:32";"Debata o uprchlících je zápas o srdce Slovenska, prohlásil Kiska";0;"A150907_161714_zahranicni_ert"
"1408";"2015-09-07";"Pøíliv uprchlíkù do Evropy";"16:55";"Hamé nabízí práci deseti syrskım rodinám, láká dìlníky i techniky";1;"A150907_160852_zlin-zpravy_ras"
"1409";"2015-09-07";"Uherské Hradištì";"16:55";"Hamé nabízí práci deseti syrskım rodinám, láká dìlníky i techniky";1;"A150907_160852_zlin-zpravy_ras"
"1410";"2015-09-07";"Zlínskı kraj";"16:55";"Hamé nabízí práci deseti syrskım rodinám, láká dìlníky i techniky";1;"A150907_160852_zlin-zpravy_ras"
"1411";"2015-09-07";"Hamé";"16:55";"Hamé nabízí práci deseti syrskım rodinám, láká dìlníky i techniky";0;"A150907_160852_zlin-zpravy_ras"
"1412";"2015-09-07";"chudoba";"16:55";"Hamé nabízí práci deseti syrskım rodinám, láká dìlníky i techniky";0;"A150907_160852_zlin-zpravy_ras"
"1434";"2015-09-07";"Pøíliv uprchlíkù do Evropy";"19:34";"Nìmecko stárne. Vdìèní bìenci mohou zemi omladit a pomoci ekonomice";1;"A150907_185312_zahranicni_san"
"1435";"2015-09-07";"David Marek";"19:34";"Nìmecko stárne. Vdìèní bìenci mohou zemi omladit a pomoci ekonomice";0;"A150907_185312_zahranicni_san"
"1436";"2015-09-07";"Evropská komise";"19:34";"Nìmecko stárne. Vdìèní bìenci mohou zemi omladit a pomoci ekonomice";0;"A150907_185312_zahranicni_san"
"1437";"2015-09-07";"Uprchlíci";"19:34";"Nìmecko stárne. Vdìèní bìenci mohou zemi omladit a pomoci ekonomice";0;"A150907_185312_zahranicni_san"
"1438";"2015-09-07";"Pøíliv uprchlíkù do Evropy";"12:28";"Èesko by mìlo pøijmout 4 300 uprchlíkù, plánuje Brusel";1;"A150907_122737_zahranicni_ert"
"1439";"2015-09-07";"Cestování";"12:28";"Èesko by mìlo pøijmout 4 300 uprchlíkù, plánuje Brusel";0;"A150907_122737_zahranicni_ert"
"1440";"2015-09-07";"Ekonomika";"12:28";"Èesko by mìlo pøijmout 4 300 uprchlíkù, plánuje Brusel";0;"A150907_122737_zahranicni_ert"
"1441";"2015-09-07";"Evropa";"12:28";"Èesko by mìlo pøijmout 4 300 uprchlíkù, plánuje Brusel";0;"A150907_122737_zahranicni_ert"
"1442";"2015-09-07";"Evropská komise";"12:28";"Èesko by mìlo pøijmout 4 300 uprchlíkù, plánuje Brusel";0;"A150907_122737_zahranicni_ert"
"1443";"2015-09-07";"Evropská unie";"12:28";"Èesko by mìlo pøijmout 4 300 uprchlíkù, plánuje Brusel";0;"A150907_122737_zahranicni_ert"
"1444";"2015-09-07";"evropskı parlament";"12:28";"Èesko by mìlo pøijmout 4 300 uprchlíkù, plánuje Brusel";0;"A150907_122737_zahranicni_ert"
"1445";"2015-09-07";"Jean-Claude Juncker";"12:28";"Èesko by mìlo pøijmout 4 300 uprchlíkù, plánuje Brusel";0;"A150907_122737_zahranicni_ert"
"1446";"2015-09-07";"Svìt";"12:28";"Èesko by mìlo pøijmout 4 300 uprchlíkù, plánuje Brusel";0;"A150907_122737_zahranicni_ert"
"1453";"2015-09-08";"Pøíliv uprchlíkù do Evropy";"07:55";"Blízko explozi. Policie nezvládá davy uprchlíkù na Lesbu";1;"A150908_073127_zahranicni_jpl"
"1454";"2015-09-08";"Uprchlíci";"07:55";"Blízko explozi. Policie nezvládá davy uprchlíkù na Lesbu";0;"A150908_073127_zahranicni_jpl"
"1499";"2015-09-04";"Evropa";"14:15";"Vzduchotìsnı náklaïák nevezl bìence poprvé, ti pøedchozí vykopli dveøe";0;"A150904_141039_zahranicni_mlb"
"1500";"2015-09-04";"kamion";"14:15";"Vzduchotìsnı náklaïák nevezl bìence poprvé, ti pøedchozí vykopli dveøe";0;"A150904_141039_zahranicni_mlb"
"1501";"2015-09-04";"Krimi / Èerná kronika ";"14:15";"Vzduchotìsnı náklaïák nevezl bìence poprvé, ti pøedchozí vykopli dveøe";0;"A150904_141039_zahranicni_mlb"
"1502";"2015-09-04";"Uprchlíci";"14:15";"Vzduchotìsnı náklaïák nevezl bìence poprvé, ti pøedchozí vykopli dveøe";0;"A150904_141039_zahranicni_mlb"
"1515";"2015-09-04";"Komentáøe, glosy, názory";"15:31";"KOMENTÁØ: Zoufalá volba Ajlanova otce posunula hranice otrlosti";0;"A150904_114809_zahranicni_jav"
"1516";"2015-09-04";"Uprchlíci";"15:31";"KOMENTÁØ: Zoufalá volba Ajlanova otce posunula hranice otrlosti";0;"A150904_114809_zahranicni_jav"
"1532";"2015-09-04";"Pøíliv uprchlíkù do Evropy";"16:22";"Èesku se vyhnìte, radí manuál pro uprchlíky. Cestu mùe zrychlit koridor";1;"A150904_153742_domaci_pku"
"1533";"2015-09-04";"Uprchlíci";"16:22";"Èesku se vyhnìte, radí manuál pro uprchlíky. Cestu mùe zrychlit koridor";0;"A150904_153742_domaci_pku"
"1547";"2015-09-04";"Pøíliv uprchlíkù do Evropy";"12:29";"Británie pøijme navíc tisíce syrskıch uprchlíkù, oznámil Cameron";1;"A150904_121909_zahranicni_mlb"
"1548";"2015-09-04";"David Cameron";"12:29";"Británie pøijme navíc tisíce syrskıch uprchlíkù, oznámil Cameron";0;"A150904_121909_zahranicni_mlb"
"1549";"2015-09-04";"Petice";"12:29";"Británie pøijme navíc tisíce syrskıch uprchlíkù, oznámil Cameron";0;"A150904_121909_zahranicni_mlb"
"1550";"2015-09-04";"Pøíliv uprchlíkù do Evropy";"15:28";"Nenecháme si vnutit kvóty pro uprchlíky, shodli se premiéøi ètyø zemí";1;"A150904_153028_domaci_kop"
"1551";"2015-09-04";"Bohuslav Sobotka";"15:28";"Nenecháme si vnutit kvóty pro uprchlíky, shodli se premiéøi ètyø zemí";0;"A150904_153028_domaci_kop"
"1552";"2015-09-04";"Èesko";"15:28";"Nenecháme si vnutit kvóty pro uprchlíky, shodli se premiéøi ètyø zemí";0;"A150904_153028_domaci_kop"
"1553";"2015-09-04";"Domácí politika";"15:28";"Nenecháme si vnutit kvóty pro uprchlíky, shodli se premiéøi ètyø zemí";0;"A150904_153028_domaci_kop"
"1554";"2015-09-04";"Evropská komise";"15:28";"Nenecháme si vnutit kvóty pro uprchlíky, shodli se premiéøi ètyø zemí";0;"A150904_153028_domaci_kop"
"1555";"2015-09-04";"Evropská unie";"15:28";"Nenecháme si vnutit kvóty pro uprchlíky, shodli se premiéøi ètyø zemí";0;"A150904_153028_domaci_kop"
"1556";"2015-09-04";"Ewa Kopaczová";"15:28";"Nenecháme si vnutit kvóty pro uprchlíky, shodli se premiéøi ètyø zemí";0;"A150904_153028_domaci_kop"
"1557";"2015-09-04";"Robert Fico";"15:28";"Nenecháme si vnutit kvóty pro uprchlíky, shodli se premiéøi ètyø zemí";0;"A150904_153028_domaci_kop"
"1558";"2015-09-04";"Viktor Orbán";"15:28";"Nenecháme si vnutit kvóty pro uprchlíky, shodli se premiéøi ètyø zemí";0;"A150904_153028_domaci_kop"
"1559";"2015-09-04";"Zajímavosti";"15:28";"Nenecháme si vnutit kvóty pro uprchlíky, shodli se premiéøi ètyø zemí";0;"A150904_153028_domaci_kop"
"1598";"2015-09-04";"Pøíliv uprchlíkù do Evropy";"14:07";"EU navrhuje, aby si èlenské zemì rozdìlily dalších 120 tisíc migrantù";1;"A150904_140709_zahranicni_ert"
"1599";"2015-09-04";"Evropská komise";"14:07";"EU navrhuje, aby si èlenské zemì rozdìlily dalších 120 tisíc migrantù";0;"A150904_140709_zahranicni_ert"
"1600";"2015-09-04";"Evropská unie";"14:07";"EU navrhuje, aby si èlenské zemì rozdìlily dalších 120 tisíc migrantù";0;"A150904_140709_zahranicni_ert"
"1601";"2015-09-04";"Jean-Claude Juncker";"14:07";"EU navrhuje, aby si èlenské zemì rozdìlily dalších 120 tisíc migrantù";0;"A150904_140709_zahranicni_ert"
"1602";"2015-09-04";"Pøíliv uprchlíkù do Evropy";"08:56";"Kdy to nejde vlakem, pùjdeme pìšky. Tisíce migrantù zamíøily k Rakousku";1;"A150904_085332_zahranicni_ert"
"1603";"2015-09-04";"Ekonomika";"08:56";"Kdy to nejde vlakem, pùjdeme pìšky. Tisíce migrantù zamíøily k Rakousku";0;"A150904_085332_zahranicni_ert"
"1604";"2015-09-04";"Evropská unie";"08:56";"Kdy to nejde vlakem, pùjdeme pìšky. Tisíce migrantù zamíøily k Rakousku";0;"A150904_085332_zahranicni_ert"
"1605";"2015-09-04";"Uprchlíci";"08:56";"Kdy to nejde vlakem, pùjdeme pìšky. Tisíce migrantù zamíøily k Rakousku";0;"A150904_085332_zahranicni_ert"
"1606";"2015-09-04";"Viktor Orbán";"08:56";"Kdy to nejde vlakem, pùjdeme pìšky. Tisíce migrantù zamíøily k Rakousku";0;"A150904_085332_zahranicni_ert"
"1618";"2015-09-05";"Pøíliv uprchlíkù do Evropy";"01:05";"Rakousko a Nìmecko pøijmou uprchlíky z Maïarska. První u pøejeli hranice";1;"A150905_011011_zahranicni_zt"
"1619";"2015-09-05";"Ekonomika";"01:05";"Rakousko a Nìmecko pøijmou uprchlíky z Maïarska. První u pøejeli hranice";0;"A150905_011011_zahranicni_zt"
"1620";"2015-09-05";"Maïarsko";"01:05";"Rakousko a Nìmecko pøijmou uprchlíky z Maïarska. První u pøejeli hranice";0;"A150905_011011_zahranicni_zt"
"1621";"2015-09-05";"Rakousko";"01:05";"Rakousko a Nìmecko pøijmou uprchlíky z Maïarska. První u pøejeli hranice";0;"A150905_011011_zahranicni_zt"
"1622";"2015-09-05";"Uprchlíci";"01:05";"Rakousko a Nìmecko pøijmou uprchlíky z Maïarska. První u pøejeli hranice";0;"A150905_011011_zahranicni_zt"
"1623";"2015-09-02";"Pøíliv uprchlíkù do Evropy";"08:53";"Na nádraí Keleti táboøí tisíce bìencù, k dispozici mají ètyøi toalety";1;"A150902_085039_zahranicni_ert"
"1624";"2015-09-02";"Evropa";"08:53";"Na nádraí Keleti táboøí tisíce bìencù, k dispozici mají ètyøi toalety";0;"A150902_085039_zahranicni_ert"
"1625";"2015-09-02";"Uprchlíci";"08:53";"Na nádraí Keleti táboøí tisíce bìencù, k dispozici mají ètyøi toalety";0;"A150902_085039_zahranicni_ert"
"1633";"2015-09-02";"Pøíliv uprchlíkù do Evropy";"20:00";"Pìšky, vlakem, po vodì. Bìenci si poradí i s bezpeènostním kódem";1;"A150902_154711_zahranicni_mlb"
"1634";"2015-09-02";"celníci";"20:00";"Pìšky, vlakem, po vodì. Bìenci si poradí i s bezpeènostním kódem";0;"A150902_154711_zahranicni_mlb"
"1635";"2015-09-02";"Evropa";"20:00";"Pìšky, vlakem, po vodì. Bìenci si poradí i s bezpeènostním kódem";0;"A150902_154711_zahranicni_mlb"
"1636";"2015-09-02";"kamion";"20:00";"Pìšky, vlakem, po vodì. Bìenci si poradí i s bezpeènostním kódem";0;"A150902_154711_zahranicni_mlb"
"1637";"2015-09-02";"Krimi / Èerná kronika ";"20:00";"Pìšky, vlakem, po vodì. Bìenci si poradí i s bezpeènostním kódem";0;"A150902_154711_zahranicni_mlb"
"1638";"2015-09-02";"Øidiè kamionu";"20:00";"Pìšky, vlakem, po vodì. Bìenci si poradí i s bezpeènostním kódem";0;"A150902_154711_zahranicni_mlb"
"1639";"2015-09-02";"Svìt";"20:00";"Pìšky, vlakem, po vodì. Bìenci si poradí i s bezpeènostním kódem";0;"A150902_154711_zahranicni_mlb"
"1696";"2015-09-03";"Pøíliv uprchlíkù do Evropy";"09:41";"Maïaøi ruší rychlíky na Západ vèetnì Èeska, pøestupovat se bude na hranici";1;"A150903_093450_domaci_jpl"
"1697";"2015-09-03";"Èeské dráhy";"09:41";"Maïaøi ruší rychlíky na Západ vèetnì Èeska, pøestupovat se bude na hranici";0;"A150903_093450_domaci_jpl"
"1698";"2015-09-03";"Uprchlíci";"09:41";"Maïaøi ruší rychlíky na Západ vèetnì Èeska, pøestupovat se bude na hranici";0;"A150903_093450_domaci_jpl"
"1818";"2015-09-02";"Pøíliv uprchlíkù do Evropy";"14:01";"Pøijeïte do Èeska, jsme tolerantní zemì, vábí uprchlíky novı web";1;"A150902_133545_domaci_fer"
"1861";"2015-09-02";"Pøíliv uprchlíkù do Evropy";"08:12";"Cestující pod Lamanšskım prùlivem poslouchali kroky migrantù na støeše";1;"A150902_081100_domaci_lve"
"1867";"2015-09-07";"Pøíliv uprchlíkù do Evropy";"07:09";"Bohatı Egypan chce koupit pro uprchlíky ostrov, osloví Øecko i Itálii";1;"A150906_145200_zahranicni_aba"
"1868";"2015-09-07";"Svìt";"07:09";"Bohatı Egypan chce koupit pro uprchlíky ostrov, osloví Øecko i Itálii";0;"A150906_145200_zahranicni_aba"
"1869";"2015-09-07";"Uprchlíci";"07:09";"Bohatı Egypan chce koupit pro uprchlíky ostrov, osloví Øecko i Itálii";0;"A150906_145200_zahranicni_aba"
"1909";"2015-09-07";"Pøíliv uprchlíkù do Evropy";"09:05";"Nìmecko vymírá, z uprchlíkù udìlá otroky, høímá nacionalistka Le Penová";1;"A150907_085849_zahranicni_ert"
"1910";"2015-09-07";"François Hollande";"09:05";"Nìmecko vymírá, z uprchlíkù udìlá otroky, høímá nacionalistka Le Penová";0;"A150907_085849_zahranicni_ert"
"1937";"2015-09-07";"Pøíliv uprchlíkù do Evropy";"08:25";"Do Nìmecka za víkend dorazilo dvacet tisíc migrantù. Bavorsko nestíhá";1;"A150907_081522_zahranicni_ert"
"1938";"2015-09-07";"Evropa";"08:25";"Do Nìmecka za víkend dorazilo dvacet tisíc migrantù. Bavorsko nestíhá";0;"A150907_081522_zahranicni_ert"
"1939";"2015-09-07";"Evropská unie";"08:25";"Do Nìmecka za víkend dorazilo dvacet tisíc migrantù. Bavorsko nestíhá";0;"A150907_081522_zahranicni_ert"
"1940";"2015-09-07";"François Hollande";"08:25";"Do Nìmecka za víkend dorazilo dvacet tisíc migrantù. Bavorsko nestíhá";0;"A150907_081522_zahranicni_ert"
"1941";"2015-09-07";"Uprchlíci";"08:25";"Do Nìmecka za víkend dorazilo dvacet tisíc migrantù. Bavorsko nestíhá";0;"A150907_081522_zahranicni_ert"
"1944";"2015-09-07";"Pøíliv uprchlíkù do Evropy";"11:52";"Policie podezøívá devìt lidí z pøevadìèství, zadrela 519 bìencù";1;"A150907_104333_domaci_jpl"
"1945";"2015-09-07";"Uprchlíci";"11:52";"Policie podezøívá devìt lidí z pøevadìèství, zadrela 519 bìencù";0;"A150907_104333_domaci_jpl"
"2003";"2015-09-05";"Pøíliv uprchlíkù do Evropy";"13:55";"Finskı premiér chce jít pøíkladem, uprchlíky ubytuje u sebe doma";1;"A150905_123709_zahranicni_aba"
"2004";"2015-09-05";"Evropská komise";"13:55";"Finskı premiér chce jít pøíkladem, uprchlíky ubytuje u sebe doma";0;"A150905_123709_zahranicni_aba"
"2005";"2015-09-05";"Václav Klaus";"13:55";"Finskı premiér chce jít pøíkladem, uprchlíky ubytuje u sebe doma";0;"A150905_123709_zahranicni_aba"
"2028";"2015-09-05";"Evropa";"16:32";"VIDEO: Ajlanova smrt zmìní svìt, doufá teta utonulıch chlapcù";0;"A150905_155142_zahranicni_fka"
"2029";"2015-09-05";"Svìt";"16:32";"VIDEO: Ajlanova smrt zmìní svìt, doufá teta utonulıch chlapcù";0;"A150905_155142_zahranicni_fka"
"2030";"2015-09-05";"Uprchlíci";"16:32";"VIDEO: Ajlanova smrt zmìní svìt, doufá teta utonulıch chlapcù";0;"A150905_155142_zahranicni_fka"
"2039";"2015-09-05";"Pøíliv uprchlíkù do Evropy";"11:51";"Uprchlíci z Rakouska pokraèují do Nìmecka, èást u dorazila do Mnichova";1;"A150905_104951_zahranicni_aba"
"2040";"2015-09-05";"Uprchlíci";"11:51";"Uprchlíci z Rakouska pokraèují do Nìmecka, èást u dorazila do Mnichova";0;"A150905_104951_zahranicni_aba"
"2041";"2015-09-05";"Pøíliv uprchlíkù do Evropy";"20:51";"Prùzkum: Tøi ètvrtiny Èechù jsou pro obnovení kontrol uvnitø Schengenu";1;"A150905_205324_domaci_jj"
"2042";"2015-09-05";"Bohuslav Sobotka";"20:51";"Prùzkum: Tøi ètvrtiny Èechù jsou pro obnovení kontrol uvnitø Schengenu";0;"A150905_205324_domaci_jj"
"2043";"2015-09-05";"Èeská televize";"20:51";"Prùzkum: Tøi ètvrtiny Èechù jsou pro obnovení kontrol uvnitø Schengenu";0;"A150905_205324_domaci_jj"
"2044";"2015-09-05";"ÈSSD";"20:51";"Prùzkum: Tøi ètvrtiny Èechù jsou pro obnovení kontrol uvnitø Schengenu";0;"A150905_205324_domaci_jj"
"2045";"2015-09-05";"Evropská komise";"20:51";"Prùzkum: Tøi ètvrtiny Èechù jsou pro obnovení kontrol uvnitø Schengenu";0;"A150905_205324_domaci_jj"
"2046";"2015-09-05";"Evropská unie";"20:51";"Prùzkum: Tøi ètvrtiny Èechù jsou pro obnovení kontrol uvnitø Schengenu";0;"A150905_205324_domaci_jj"
"2047";"2015-09-05";"Milan Chovanec";"20:51";"Prùzkum: Tøi ètvrtiny Èechù jsou pro obnovení kontrol uvnitø Schengenu";0;"A150905_205324_domaci_jj"
"2048";"2015-09-05";"Pavel Bìlobrádek";"20:51";"Prùzkum: Tøi ètvrtiny Èechù jsou pro obnovení kontrol uvnitø Schengenu";0;"A150905_205324_domaci_jj"
"2049";"2015-09-05";"Petice";"20:51";"Prùzkum: Tøi ètvrtiny Èechù jsou pro obnovení kontrol uvnitø Schengenu";0;"A150905_205324_domaci_jj"
"2050";"2015-09-05";"Program ÈT 1";"20:51";"Prùzkum: Tøi ètvrtiny Èechù jsou pro obnovení kontrol uvnitø Schengenu";0;"A150905_205324_domaci_jj"
"2051";"2015-09-05";"referendum";"20:51";"Prùzkum: Tøi ètvrtiny Èechù jsou pro obnovení kontrol uvnitø Schengenu";0;"A150905_205324_domaci_jj"
"2052";"2015-09-05";"STEM";"20:51";"Prùzkum: Tøi ètvrtiny Èechù jsou pro obnovení kontrol uvnitø Schengenu";0;"A150905_205324_domaci_jj"
"2053";"2015-09-05";"Václav Klaus";"20:51";"Prùzkum: Tøi ètvrtiny Èechù jsou pro obnovení kontrol uvnitø Schengenu";0;"A150905_205324_domaci_jj"
"2078";"2015-09-06";"Pøíliv uprchlíkù do Evropy";"13:35";"Chovanec: Èesko je pouze tranzitní zemì, azyl chce jen šedesát Syøanù";1;"A150906_113412_domaci_fer"
