"";"comment";"commenting_person_id";"negative_score";"comment_id";"article_name";"positive_score";"time";"date";"article_id"
"23833";"To si Maďaři neumí ohlídat hranice a nebo nechtějí.
";12345;"0";71151354;"Česko kvůli migrantům z Kosova muselo posílit zařízení pro uprchlíky";10;"18:38";"12.3.2015";"A150312_174532_domaci_neh"
"23834";"to je na tom nejsmutnejsi ze hranice EU sou a dokonce sou prej uzasne hlidany ale ve finale mame plnou evropu kosovcu, rusu ,ukrajincu,  vietnamcu, a miri k nam este pulka afriky a to ja blbec  hlasoval pro vstup do EU hlavne pro to ze budou ty hranice <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile5.gif"" alt="":-("">
";92024;"−1";71151339;"Česko kvůli migrantům z Kosova muselo posílit zařízení pro uprchlíky";6;"18:37";"12.3.2015";"A150312_174532_domaci_neh"
"23835";"Spíš bombardování Prahy, protože nechce uznat samostatné Podbezdězí, na které mají imigranti v rámci sebeurčení právo.
";77775;"0";71151228;"Česko kvůli migrantům z Kosova muselo posílit zařízení pro uprchlíky";13;"18:32";"12.3.2015";"A150312_174532_domaci_neh"
"23836";"Tak hlavne, ze se humanitarne vybombardovalo Srbsko, aby si mohli muslimove zalozit vlastni stat na cizim uzemi. Ted by to mohli zkusit treba v Madarsku, az se jich tam presune dostatecny pocet<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile2.gif"" alt="";-)"">.
Chteli vlastni stat, tak proc sakra jdou zas dal. 
Ale asi si to zaslouzime, na tu koreknost dojedem! Proc je tak tezke vetsinu otocit a poslat zpet? Ekonomicky by to vyslo milionkrat lip.
";74573;"0";71150930;"Česko kvůli migrantům z Kosova muselo posílit zařízení pro uprchlíky";42;"18:17";"12.3.2015";"A150312_174532_domaci_neh"
"23837";"Takhle nějak se  Albáncům kdysi nelíbilo v Albánii a emigrovali do jihozápadního Srbska, které si pak urvali pro sebe. Abychom se nedočkali bombardování Bělé pod Bezdězem, až si vyhlásí samostatné Podbezdězí.
";27716;"0";71150855;"Česko kvůli migrantům z Kosova muselo posílit zařízení pro uprchlíky";46;"18:13";"12.3.2015";"A150312_174532_domaci_neh"
"23838";"už se stalo <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/"">
";54306;"0";71150849;"Česko kvůli migrantům z Kosova muselo posílit zařízení pro uprchlíky";4;"18:13";"12.3.2015";"A150312_174532_domaci_neh"
"23839";"bych čekal jak budou urputně pracovat na své jistě vzkvétající zemičce, aby všem ukázali jak je srbové vykořisťovali
";54306;"−1";71150845;"Česko kvůli migrantům z Kosova muselo posílit zařízení pro uprchlíky";37;"18:13";"12.3.2015";"A150312_174532_domaci_neh"
"23840";"Ja osobne bych znovu obnovila hranice.Tisice lidi by melo praci.Vzdyt za par let nebude v Evrope misto.Ono se nam to nehezky vrati.
";43268;"−1";71150813;"Česko kvůli migrantům z Kosova muselo posílit zařízení pro uprchlíky";27;"18:11";"12.3.2015";"A150312_174532_domaci_neh"
"23841";"A na nase deti sbirame vicka od petek. (blici smajlik)
";7141;"−1";71150781;"Česko kvůli migrantům z Kosova muselo posílit zařízení pro uprchlíky";25;"18:09";"12.3.2015";"A150312_174532_domaci_neh"
"23842";"NATO jim vybojovalo svobodu a jim se tam nelíbí. To je ale nevděk.
";70369;"0";71150767;"Česko kvůli migrantům z Kosova muselo posílit zařízení pro uprchlíky";32;"18:08";"12.3.2015";"A150312_174532_domaci_neh"
"23843";"no škoda jen, že oni sice (náš) <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/"">chleba jí, ale zpívají si pořád tu svoji
";6560;"0";71150718;"Česko kvůli migrantům z Kosova muselo posílit zařízení pro uprchlíky";16;"18:04";"12.3.2015";"A150312_174532_domaci_neh"
"23844";"Chtěli vlastní stát, ale zjistili, že by v něm museli pracovat a proto se rozhodli kolonozovat zemi o kousek vedle, kde se o ně zase chvíli postarají... <img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaoff.gif"" alt=""Rv"">
";49537;"−1";71150667;"Česko kvůli migrantům z Kosova muselo posílit zařízení pro uprchlíky";41;"18:02";"12.3.2015";"A150312_174532_domaci_neh"
"23845";"koho chleba jíš toho píseň zpívej<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">
";86351;"0";71150526;"Česko kvůli migrantům z Kosova muselo posílit zařízení pro uprchlíky";5;"17:54";"12.3.2015";"A150312_174532_domaci_neh"
"23846";"Poděkujte havlovi až vám budou krást okolo domu.<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">
";86351;"−4";71150510;"Česko kvůli migrantům z Kosova muselo posílit zařízení pro uprchlíky";29;"17:53";"12.3.2015";"A150312_174532_domaci_neh"
"23847";"Kdysi jsem tu četl článek od jakési nadšené české studentky, která (prý) procestovala Kosovo a nemohla si ho prostě vynachválit (ale neodstěhovala se tam). Zvláštní věc, takové články.... <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)""><img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/"">
";3569;"0";71150486;"Česko kvůli migrantům z Kosova muselo posílit zařízení pro uprchlíky";13;"17:52";"12.3.2015";"A150312_174532_domaci_neh"
"32767";"Je bohužel smutnou pravdou, že podporou ozbrojeného puče proti Kaddáfímu si EU nakakala do vlastního hnízda. Místo diktátora, který sice neposlouchal na slovo a občas porušil nějaké to lidské právo, ale jinak udržoval v Libyi pořádek, máme dnes Libyi, kde už nedodržuje vůbec nikdo práva nikoho a odkud se hrnou nezadržitelné proudy uprchlíků.
";37307;"−1";70978903;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";64;"15:38";"3.3.2015";"A150303_112658_zahranicni_ert"
"32768";"do USA se dostává ročně hodně přes milion uprchlíků. Obama je chtěl ""adoptovat"" jako své voliče. Máte ponětí co se děje v takové Francii v muslimské komunitě? Francie JE muslimská země, a bude následovat Německo a Holandsko. Pak už se rozlezou všude. I do Čech.
";99976;"0";70978854;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";1;"15:35";"3.3.2015";"A150303_112658_zahranicni_ert"
"32769";"Uprchlíky vracet, přece to nejsou lidi, kteří spadli z Měsíce. Skoro každý je černé pleti, takže je z nějaké země Afriky, skoro každý nic neumí, skoro každý je potencionálním nosičem vysoce nakažlivých chorob, skoro každý představuje bezpečnostní riziko z případného teroristického útoku. Pro vysoce rozvinuté evropské země jsou tito lidí naprosto nepotřební, nepoužitelní a představují ohromné finanční zatížení příslušných státních rozpočtů. Nechápu proč by měli být někde internováni a poté rozpouštěni do jednotlivých evropských států. Dát jim najíst, přistavit loď a odplout s nimi zpátky.
";98215;"−3";70978846;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";97;"15:35";"3.3.2015";"A150303_112658_zahranicni_ert"
"32770";"existuje nejaky zakon, ze vo vojenskych silach NATO nesmie sluzit muslim? Ha, a sme u toho... rozklad bezpecnostnych struktur a armady zvnutra je otazka casu... Putin ma byt pravdepodobne odstraneny, s tym uz nemozeme pocitat...
";4388;"0";70978845;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";0;"15:35";"3.3.2015";"A150303_112658_zahranicni_ert"
"32771";"Tohle naše politické špičky asi těžko pochopí. Hlavně když jim vadil Kaddafi, a nevadí režim v Saúdské Arábii <img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaoff.gif"" alt=""Rv"">
";39596;"0";70978836;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";5;"15:34";"3.3.2015";"A150303_112658_zahranicni_ert"
"32772";"A pan Beránek má jistě ke svým radikálním názorům i nějaké řešení <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/"">. Nejvíc se těším, jak uprchlíkům vysvětlí, že jsou nežádoucí, mohl by tam s Kocábem a dalšími pravdoláskaři vyrazit a dělat osvětu.
Báječný export demokracie a občanské svobody ze západu, který tak nadšeně propagoval náš myslitel, kníže Schwarzenberg, nese naprosto logické ovoce.
";39596;"0";70978808;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";1;"15:33";"3.3.2015";"A150303_112658_zahranicni_ert"
"32773";"Ten človíček nás nevydírá, pouze varuje
";19719;"0";70978769;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";3;"15:31";"3.3.2015";"A150303_112658_zahranicni_ert"
"32774";"Evropa z toho má zatím jen jednu velkou srandu. Přece je ochrání jejich Amerikou financovaná evropská obranná aliance NATO?
To až to bouchne poprvé se bude řvát aby je někdo NĚJAK zachránil. Když je henta Amerika tak upřímně nenáviděná, tož to snad už jen ten Putin. Kdo jiný?
";99976;"0";70978754;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";1;"15:31";"3.3.2015";"A150303_112658_zahranicni_ert"
"32775";"A už je to tu.
Libyjský diktátor Kaddáfií je odstránený a už nejaký ten rok si tam ľudia žijú ako v bavlnke. Asi si to myslia naše elity. Ešte keď žil ,bol nám popisovaný ako hotový diabol a krajina pod jeho vládou trpela.Kaddáfí bol hajzel ,ale teraz je to tam pre obyčajných ľudí peklo. No a dnes naše médiá na túto krajinu se.ú.
";7187;"0";70978752;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";40;"15:31";"3.3.2015";"A150303_112658_zahranicni_ert"
"32776";"naše uvědomělá společnost se sebevražednými sklony?
";43610;"0";70978686;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";2;"15:27";"3.3.2015";"A150303_112658_zahranicni_ert"
"32777";"Děkujeme
";43610;"0";70978675;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";1;"15:27";"3.3.2015";"A150303_112658_zahranicni_ert"
"32778";"Co je na tom tak těžké emigranty nepříjímat?
";81260;"−1";70978668;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";26;"15:26";"3.3.2015";"A150303_112658_zahranicni_ert"
"32779";"no, mozna byste po vyslechu u nej mluvil trosku jinak
";27611;"0";70978660;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";4;"15:26";"3.3.2015";"A150303_112658_zahranicni_ert"
"32780";"ano a otazka je: kto este veri politickym spickam US a EU? Diletantstvo nema hranic... a nikto nepyka, nikto si nesype popol na hlavu, jedine co dokazu je veta: To sme nemohli odhandut, ako sa to vyvinie... ale MOHLI! To odhadne kazdy priemerne vzdelany clovek... zerieme im tie kraviny a vojny ako samozrejmost, hnus velebnosti..
";4388;"0";70978645;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";23;"15:25";"3.3.2015";"A150303_112658_zahranicni_ert"
"32781";"A nejaký z nich možno bude mať pomer s Vami alebo vašou dcérou, matkou. Či už chcený alebo nechcený.
";83933;"0";70978590;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";2;"15:23";"3.3.2015";"A150303_112658_zahranicni_ert"
"32782";"Nechat se vydírat takovým človíčkem je nežádoucí, podobně nežádoucí je přijímání uprchlíků ze států, kde lidé neznají nic jiného než násilí a děs.
";28562;"0";70978580;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";9;"15:22";"3.3.2015";"A150303_112658_zahranicni_ert"
"32783";"Kaddafi až taký ""nerad""nebol ako sa démonizuje, v každom prípade si Európa zlízne to o čo tak vytrvalo žiada a činí kroky.
";83933;"0";70978560;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";4;"15:21";"3.3.2015";"A150303_112658_zahranicni_ert"
"32784";"Ročně se do Británie dostává 200 000 uprchlíků, to je jedno menší město. Jestli to zvednou na 500 000/ rok, asi vzroste zaměstnanost ve stavebnictví.
";63503;"0";70978529;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";4;"15:20";"3.3.2015";"A150303_112658_zahranicni_ert"
"32785";"EU nám zase řekne že máme být tolerantní a uprchlíky přijmout a pomoci jim, vzít je mezi sebe.
";89092;"−1";70978486;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";15;"15:18";"3.3.2015";"A150303_112658_zahranicni_ert"
"32786";"to jsme ovsem nejdriv nemeli rozvracet zavedeny rad. Kaddafi byl nerad, ale proti IS byl svatej.
";15156;"0";70978464;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";1;"15:16";"3.3.2015";"A150303_112658_zahranicni_ert"
"32787";"Žádné uprchlíky nebrat, máme v Evropě dost jiných problémů.
";70302;"−1";70978446;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";16;"15:15";"3.3.2015";"A150303_112658_zahranicni_ert"
"32788";"Já na to nemám prostředky. Ale je jasné, že současná politika nic nedělání je cestou do pekel
";91507;"0";70980410;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";0;"17:07";"3.3.2015";"A150303_112658_zahranicni_ert"
"32789";"europa potrebuje utecencov
";34407;"−6";70980399;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";0;"17:07";"3.3.2015";"A150303_112658_zahranicni_ert"
"32790";"Komu není rady, tomu není pomoci. Evropa ztratila zbytky pudu sebezáchovy a hloupost politiků odnese běžný občan.
";43405;"0";70980398;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";4;"17:07";"3.3.2015";"A150303_112658_zahranicni_ert"
"32791";"V Iráku jsou dvě vlády, jedna v Tobruku a jedna v Tripolisu a k tomu Islámský stát a občanská válka všech proti všem.. Holt USA udělali demokracii z dříve nejbohatší země Afriky
";42390;"0";70980391;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";2;"17:06";"3.3.2015";"A150303_112658_zahranicni_ert"
"32792";"your welcome <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile2.gif"" alt="";-)"">
";34407;"0";70980382;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";1;"17:06";"3.3.2015";"A150303_112658_zahranicni_ert"
"32793";"v první řadě je nutné řešit následek (tzn. uzavření hranic) a hned poté příčinu. Pokud se bude napřed zkoušet vyřešit příčina, už nebude mít kdo řešit důsledek
";45105;"0";70980376;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";3;"17:05";"3.3.2015";"A150303_112658_zahranicni_ert"
"32794";"Jenže tohle dělali doteď a ty fanatici se rozlezli ještě dál. Tohle by nebylo hledání jednoho zbabělce, ale regulérní válka. Slovy klasika ""atomovkama na ně"" <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">
";91507;"0";70980373;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";0;"17:05";"3.3.2015";"A150303_112658_zahranicni_ert"
"32795";"Duvodem je prelidneni afriky. Konflikty a hlad je toho dusledkem. A to prelidneni chcete resit konkretne jak?
";650;"0";70980365;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";1;"17:05";"3.3.2015";"A150303_112658_zahranicni_ert"
"32796";"Děkujeme USA za vpád do iráku a Libye a nastolení demokracie tam
";42390;"−3";70980353;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";3;"17:04";"3.3.2015";"A150303_112658_zahranicni_ert"
"32797";"Bratranec Kadafiho to vidi. Zajimave je ze u nas to nikdo videt nechce, procpak?  Uvaha: Co muze udelat obcan az tu bude valka? Vzhledem k situaci, ze 1 bud bude zastrelen pro neuposlechnuti rozkazu, 2 bude podriznut jako ovce rukou stoupence IS, Tak a ted BABO rad. Mozna 3 varianta jít a zastrelit politiky, kteri toto zpusobili svou necinnosti.
";34287;"0";70980343;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";5;"17:03";"3.3.2015";"A150303_112658_zahranicni_ert"
"32798";"Nechť se tedy řeší, ujmete se toho...?
";2086;"0";70980339;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";0;"17:03";"3.3.2015";"A150303_112658_zahranicni_ert"
"32799";"Z hlediska politiky je jedno, jakým způsobem byl svržený. Prostě už není u vesla a tím to končí. Zda je mrtvý, ve vyhnanství, v kriminále, nebo sice na svobodě, ale odstavený od politiky, to je jedno. Z hlediska politického významu je prostě svržený.
";62704;"0";70980335;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";2;"17:03";"3.3.2015";"A150303_112658_zahranicni_ert"
"32800";"Bojovat s Isilem je asi tak realne jako pochytat za druhe svetove vsechny partyzany. Rychla akce? Nenajdou ani prd. Jak dlouho jim trvalo, nez nasli nejznamejsiho teroristu? 10 let? Akorat to zas odnesou civiliste. Meli by to tam nechat zit svym zivotem, at si delaji, co chteji a neposilat zadne milodary. Ono se to zredukuje samo.
";24251;"0";70980327;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";0;"17:02";"3.3.2015";"A150303_112658_zahranicni_ert"
"32801";"prosím tě nic takového tady nepiš o placení nebo nám to naši politici brzo dají jako Daň z uprchlíků <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D""> <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile1.gif"" alt="":-P"">
";74103;"0";70980310;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";1;"17:01";"3.3.2015";"A150303_112658_zahranicni_ert"
"32802";"Nechápu Vaši ironii v tomto směru. Přece píši, že za tohle nemůže. 
Kdyby Vaše ironie vůči měn pojednávala o anexi Krymu nebo o válce na východě Ukrajiny, což jsou témata, u kterých bychom se asi názorově rozcházeli, tak budiž. Ale tady píši, že za tohle Putin nemůže, a tudíž vaše ironie není na místě.
Ale poslužte si, když vám to dělám radost.
";62704;"0";70980301;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";1;"17:01";"3.3.2015";"A150303_112658_zahranicni_ert"
"32803";"Arabský svět byl rozesraný dávno před vznikem USA, mydlí se mezi sebou stále...šítové proti sunnitům, všichni proti křestanům..Tkzv.Arabské jaro bylo spíš než co jiného povstání proto kamarádům USA. Třeba takový Mubarak byl s USA největší spojenec, proč by ho záměrně odstranili? Byla to vlna lidových bouří proti diktátorům, demonstrace s milionovou účastí, něco jako pád komančů v Čechách, ovšem Arabové s jejich islámem a nenávistí k USA vytvořili po revolucích ze zemí bez diktátorů peklo...
";32426;"0";70980291;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";2;"17:00";"3.3.2015";"A150303_112658_zahranicni_ert"
"32804";"Teroristy
";91507;"−2";70980286;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";0;"17:00";"3.3.2015";"A150303_112658_zahranicni_ert"
"32805";"Velmi kvalitní a rozumný příspěvek! Netřeba psát do diskuze cokoliv dalšího.
";22603;"0";70980280;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";0;"16:59";"3.3.2015";"A150303_112658_zahranicni_ert"
"32806";"to bude mínusů od slováků :-)
";74103;"0";70980273;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";0;"16:59";"3.3.2015";"A150303_112658_zahranicni_ert"
"32807";"Měl by se řešit důvod, ne následek. Když tak nebudou ohroženi konflikty a hladem, nebude jich utíkat takové množství
";91507;"0";70980268;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";3;"16:58";"3.3.2015";"A150303_112658_zahranicni_ert"
"32808";"ja bych mu klidne neco platil, pokud zajisti, ze se sem nedostanou. kdyz tu spinavou praci nechce delat evropa, tak za ni proste bude muset nekomu zaplatit.
";19055;"0";70980255;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";2;"16:57";"3.3.2015";"A150303_112658_zahranicni_ert"
"32809";"Článek píše - svrženého!!!! Proč nepíše pravdivě - zavražděného?
";8373;"0";70980253;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";8;"16:57";"3.3.2015";"A150303_112658_zahranicni_ert"
"32810";"<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">
";5188;"−1";70980248;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";0;"16:57";"3.3.2015";"A150303_112658_zahranicni_ert"
"32811";"Evropa stále jen přijímá uprchlíky, i když není schopna se o takové množství postarat kolik by jich chtělo do ""bohaté Evropy"". V Bruselu by měli více věnovat pozornost uprchlíkům ve Francii, kde se nepřizpůsobili ani po několik generací a vzít si z toho poučení.
";77059;"0";70980237;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";19;"16:56";"3.3.2015";"A150303_112658_zahranicni_ert"
"32812";"proč by se to dělalo ?
Jako normální člověk vidí, že za okupaci Ukrajiny může Rusko, vidí i, že za současný problém s uprchlíky může nečinnost EU
";45105;"0";70980232;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";0;"16:56";"3.3.2015";"A150303_112658_zahranicni_ert"
"32813";"Popojděte si......., vedení!
";4659;"−1";70980222;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";0;"16:55";"3.3.2015";"A150303_112658_zahranicni_ert"
"32814";"Na to je velmi jednoduchý recept - uprchlíky sem prostě nebrat<img class=""smiley"" src=""http://gidnes.cz/u/disk/krik2.gif"" alt=""!!"">
";74313;"0";70980217;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";6;"16:55";"3.3.2015";"A150303_112658_zahranicni_ert"
"32815";"Urážka Američanů, kteří padli v boji proti fašismu. Nerovnávejte je s lidmi, kteří sem chodí s výhrůžkami, že tady budou páchat atentáty.
";62704;"0";70980207;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";3;"16:54";"3.3.2015";"A150303_112658_zahranicni_ert"
"32816";"No to snad neni. Omaha Beach nebyl hromadny exodus.
";24251;"0";70980204;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";1;"16:54";"3.3.2015";"A150303_112658_zahranicni_ert"
"32817";"A v Sirii to zas blokuje Rusko. V Pakistánu Čína,...
";91507;"−2";70980200;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";0;"16:54";"3.3.2015";"A150303_112658_zahranicni_ert"
"32818";"Budete afrikanizováni. Odpor je marný.
";16013;"0";70980197;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";4;"16:54";"3.3.2015";"A150303_112658_zahranicni_ert"
"32819";"Islám který vznikl až v 6 století samozřejmě do té doby v Evropě ani jinde nebyl. Celé středomoří, severní Afrika i země Levantu(dnešní Syrie, jeruzalém..) byly před rozšířením zvrácených vizí pouštního bandity křestanské..Křížové výpravy byly obranná tažení a bohužel se nepodařilo rozpínání barbarského islámu zastavit(Pád Konstantinopole..) Z Evropy jsme musulmany hnali u Vídně a vyhnali ze Španělska, jinak by Evropa padla...doufám že i současné generace Evropu před hordami barbarů ubrání...
";32426;"0";70980195;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";4;"16:54";"3.3.2015";"A150303_112658_zahranicni_ert"
"32820";"Pravý odborník okomentoval, jste s nimi "" chodil na pivo"", že? A ach ty argumenty co jste předvedl Vy, to je opravdu jak na novinky.cz <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile1.gif"" alt="":-P"">
";75150;"0";70980193;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";1;"16:53";"3.3.2015";"A150303_112658_zahranicni_ert"
"32821";"jj, infiltrace teroristu do evropy pres uprchlicke tabory je celkem zjevna. jen nekteri jako treba dientsbier a prouza to nechteji videt..
(nebo chteji a maji na tom nejaky svuj skryty zajem..)
";52018;"0";70980191;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";7;"16:53";"3.3.2015";"A150303_112658_zahranicni_ert"
"32822";"Ono to tak dopadalo vždycky, když padnul tvrdý režim v nějakém slepeném státě. Jenže teď je těch fanatiků moc a nějak se to vymyká kontrole
";91507;"0";70980184;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";3;"16:53";"3.3.2015";"A150303_112658_zahranicni_ert"
"32823";"On je trochu rozdil mezi prijimanim celkem ""solidnich"" Cechu v roce 68, kteri se vclenili do USA ci evropskych statu bez problemu a maji pro ty staty prinos a arabskymi ci africkymi pristehovalci, kteri maji absolutne odlisnou kulturu a zvyky a u kterych je tech potencionalnich problemu proste moc.
";24251;"0";70980183;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";8;"16:53";"3.3.2015";"A150303_112658_zahranicni_ert"
"32824";"Problém je v tom, že Američany naše problémy nezajímají a my bez jejich souhlasu nemůžeme dělat nic.
";6099;"−2";70980176;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";6;"16:52";"3.3.2015";"A150303_112658_zahranicni_ert"
"32825";"Ano do USA. Ale ne proto že mají dost místa. Ale proto, že celý arbský svět rozes..li, tak ať si to vyžerou.
";4659;"−1";70980159;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";3;"16:51";"3.3.2015";"A150303_112658_zahranicni_ert"
"32826";"Jsou i jiné alternativy. O jednu se pokusili Otcové zakladatelé v USA, bohužel to tam také zdegenerovalo do demokracie.
";11630;"0";70980156;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";0;"16:51";"3.3.2015";"A150303_112658_zahranicni_ert"
"32827";"<img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaon.gif"" alt=""R^""><img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaon.gif"" alt=""R^""><img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaon.gif"" alt=""R^""><img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaon.gif"" alt=""R^""><img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaon.gif"" alt=""R^"">
";72211;"0";70980147;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";1;"16:50";"3.3.2015";"A150303_112658_zahranicni_ert"
"32828";"Problém je, že NATO, Rusko, Čína a Indie nedokážou spolupracovat. Jedna společná rychlá akce a ISIL i Boko Haram by byli minulostí
";91507;"−3";70980143;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";3;"16:50";"3.3.2015";"A150303_112658_zahranicni_ert"
"32829";"To je snad jedno ne?
";6099;"0";70980138;"Druhé 11. září a 500 tisíc uprchlíků. Kaddáfího bratranec varuje Evropu";1;"16:50";"3.3.2015";"A150303_112658_zahranicni_ert"
