"";"comment";"commenting_person_id";"negative_score";"comment_id";"article_name";"positive_score";"time";"date";"article_id"
"147919";"Evropa a lidé v ní by se měli přestat snažit být ohleduplní k imigrantům, poskytovat dávky by se měli jen občanům narozeným v EU a imigranti by neměli dostat nic. Jen žebračenku opravňující je žít na území EU. Ty kteří ji nedostanou, tak nemilosrdně vrátit, nebo využít jako námezní sílu.
Doba kdy jsme se snažili nahlížet na všechny stejně se blíží ke svému konci. Je třeba začít rozlišovat jednotlivé osoby.
Bohužel humanismus je v současné době jen známka slabosti a povede k extrémismu.
Můžete si říkat tisíckrát že musíte cítit s imigranty, ale až vám na úřadě nedaj podporu v nezaměstnanosti, protože na to nebudou peníze a vás nikde nezaměstnaj protože nebudete ochotní pracovat dlouho a za almužnu jako imigranti, tak se pak ještě rádi přikloníte k radikálům propagující jednoduché řešení problému imigrace.
";8508;"0";71922932;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";10;"15:44";"23.4.2015";"A150423_134728_zahranicni_ert"
"147920";"Nejen zaplavujou, už i požírají (dávky, zdrav. služby, vzdělávací systém, vězení).
";75822;"0";71922931;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";5;"15:44";"23.4.2015";"A150423_134728_zahranicni_ert"
"147921";"Blablabla... Nebojte, na vaše dávky také zbyde. <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)"">
";11810;"−19";71922925;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"15:43";"23.4.2015";"A150423_134728_zahranicni_ert"
"147922";"ja radeji budu zivit tu druzku. Ale tu stejne zivi ten jeji podnikatel
";99976;"0";71922917;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";3;"15:43";"23.4.2015";"A150423_134728_zahranicni_ert"
"147923";"máme politiky idioty,oni nás nechrání,ale snaží se v zájmu pseudodemokracie  udržet u koryta co nejděle,co nám tito lidé přinesou,jsou to jen vyžírkové a ekonomičští emigranti
";52033;"0";71922915;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";2;"15:43";"23.4.2015";"A150423_134728_zahranicni_ert"
"147924";"A to nevíte kolik mu na kontě zbylo :-) . Sluníčkáři by vám to vysvětlili.
";13198;"0";71923798;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";6;"16:29";"23.4.2015";"A150423_134728_zahranicni_ert"
"147925";"Stojí to za co? Stát se příživníkem a okrádat daňové poplatníky?
";95919;"0";71923776;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";7;"16:28";"23.4.2015";"A150423_134728_zahranicni_ert"
"147926";"Jasně <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">
";30100;"−8";71923773;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"16:27";"23.4.2015";"A150423_134728_zahranicni_ert"
"147927";"Problém je, že až jich tu bude tolik, že pro dávky nezbyde na provoz policie a kriminálů, tak je ani nikdo trestat a vyhošťovat nebude. Navíc, spousta z nich nejspíš bude mít nějaké to evropské občanství. Z Evropy se stane druhá Afrika.
";75822;"0";71923769;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";6;"16:27";"23.4.2015";"A150423_134728_zahranicni_ert"
"147928";"Jasně že za to stojí když tu bude po zbytek života na dávkách. :-)
";13198;"0";71923764;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";7;"16:27";"23.4.2015";"A150423_134728_zahranicni_ert"
"147929";"O to přeci nejde :-))  Vy nejde hrdá na to, že jste ateistkou? Myslím, že pokud ano, musí vám to označení vadit, ne?
";30100;"−3";71923761;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"16:27";"23.4.2015";"A150423_134728_zahranicni_ert"
"147930";"Když to je pak těžký. Nejdřív musí bý vina, pak trest.
";30100;"−3";71923741;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"16:26";"23.4.2015";"A150423_134728_zahranicni_ert"
"147931";"Tak to je mazec. Oni ti uprchlíci mají v kapse 160 000 kč pro pašeráky. Tolik peněz nemá u nás většina lidí ani na účtě<img class=""smiley"" src=""http://gidnes.cz/u/disk/krik2.gif"" alt=""!!"">
Všechny bych je naložil na trajekty a poslal tam odkud přišli
";29261;"−1";71923733;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";9;"16:25";"23.4.2015";"A150423_134728_zahranicni_ert"
"147932";"Jeste mi tam chybi, ze se cestou musi vyhazovat krestansky psy do more, a teprve kdyz jich vyhazou potrebne mnozstvi, tak se allah nad nimi slituje a posle jim zachranou pobrezni hlidku...
";76504;"0";71923714;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";11;"16:24";"23.4.2015";"A150423_134728_zahranicni_ert"
"147933";"Nevím, jestli je ideální strategie čekat, až mě někdo zapíchne, abych ho pak mohl potrestat.
";31508;"0";71923713;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";9;"16:24";"23.4.2015";"A150423_134728_zahranicni_ert"
"147934";"Ale můžu, proč bych nemohl.
";35160;"0";71922912;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";2;"15:43";"23.4.2015";"A150423_134728_zahranicni_ert"
"147935";"Tak proč ji nevyhodíte z domu?
";35230;"0";71922909;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";2;"15:43";"23.4.2015";"A150423_134728_zahranicni_ert"
"147936";"Pane kolego, naše země dělá cokoliv aby nemusela nic dělat. Takže Vy toho moc nezaplatíte.
A naše určitě získává v ""eurodotacích"" od Německa více, než Německo platí za zaopatření těchto lidí.
";75857;"−2";71922900;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"15:42";"23.4.2015";"A150423_134728_zahranicni_ert"
"147937";"Možná šamanů.
";35230;"0";71922898;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"15:42";"23.4.2015";"A150423_134728_zahranicni_ert"
"147938";"Nebojte, já jsem na těch vorech žádnou babičku neviděl, jenom mladé muže ve vojenském věku.
";35230;"0";71922886;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";5;"15:41";"23.4.2015";"A150423_134728_zahranicni_ert"
"147939";"Rozpadá se všelijakou  migrací už tisíce let...<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)"">
";11810;"0";71922884;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"15:41";"23.4.2015";"A150423_134728_zahranicni_ert"
"147940";"to nedaj dohromady ..... <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">
";99976;"0";71922883;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"15:41";"23.4.2015";"A150423_134728_zahranicni_ert"
"147941";"Takže si to ujasněme... chudák pronásledovaný má přes 150 000 Kč na platbu pašerákům(tolik nemají na účtu statisíce českých rodin) a bez problému se dostal do Turecka(člena NATO a aspiranta na členství v EU), které ač není zemí ideální, tak pořád jde o stát, který na tom ekonomicky není tak špatně, kde najít práci nebude tak obtížné a kde dotyčného nebude nikdo perzekuovat. Namísto toho se Mustafa dobrovolně rozhodne nelegálně imigrovat do země EU, aby dál vědomě nelegálně pokračoval do zemi dávkám zaslíbené. A média téhle šarádě ještě věnují prostor. Přitom stačí, aby země EU místo placení nepředstavitelně drahé výlovové služby pronajali pár kilometrů čtverečních v Libyi, vytvořil se sběrný azylový tábor a všechny utečence místo do vnitrozemí v zemi EU poslal do vyřešení žádosti o azyl tam.... a do půl roku celá takhle komedie skončí...
";38842;"0";71922879;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";101;"15:41";"23.4.2015";"A150423_134728_zahranicni_ert"
"147942";"Radši budu živit válečného uprchlíka, než línou ""družku"" podnikatele, co tráví celé dny ve fitcentru či na nákupech, ale na úřadech tvrdí, že je nemajetná a jsou jí vypláceny dávky.
";75857;"−4";71922869;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"15:40";"23.4.2015";"A150423_134728_zahranicni_ert"
"147943";"Ano, máte pravdu. Nandal jsem vám to, ale vy o tom zatím nevíte.
";62704;"0";71923712;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";11;"16:24";"23.4.2015";"A150423_134728_zahranicni_ert"
"147944";"Stacilo by volebne pravo len pre ludi legalne zamestnanych a dochodcov
";74386;"0";71923708;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";3;"16:24";"23.4.2015";"A150423_134728_zahranicni_ert"
"147945";"Možná o tom nevíte, ale Británie byla poměrně intenzivně bombardována a bylo zde riziko, že časem padne také. Útěk přes Atlantik do bezpečí se tak jeví dost logicky.
";82459;"0";71923703;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";1;"16:24";"23.4.2015";"A150423_134728_zahranicni_ert"
"147946";"Tak s tím fakt nemám problém. Nějak se nebojím, že by mi nějaký křesťan na náměstí uřízl hlavu.
";5188;"0";71923701;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";5;"16:24";"23.4.2015";"A150423_134728_zahranicni_ert"
"147947";"To je argument? Hmm, to jste mi to teda nandal :-)
";30100;"−12";71923689;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"16:23";"23.4.2015";"A150423_134728_zahranicni_ert"
"147948";"Nějak mi není jasné, proč nezůstal pán v Turecku...? Tam se nestřílí, a je to země nábožensky shodná s náboženstvím v Sýrii. Jo aha, pánovi nešlo o bezpečí, ale o pečené německé holuby...
";87812;"0";71923682;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";44;"16:22";"23.4.2015";"A150423_134728_zahranicni_ert"
"147949";"Komu není rady, tomu není pomoci. 
Bohužel vinou takových lidí, jako jste Vy, to jednou šeredně odskáče celá evropská civilizace.
";62704;"0";71923664;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";16;"16:22";"23.4.2015";"A150423_134728_zahranicni_ert"
"147950";"Tu družku podnikatele snad živí ten podnikatel, ne? Za dávky si jako bílej moc často do fitka a na nákupy fakt nezajdete.
";75822;"0";71923654;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";1;"16:21";"23.4.2015";"A150423_134728_zahranicni_ert"
"147951";"Tihle se zacleni, neb si obvykle vazi lepsiho bydla. Problemy byvaji az s dalsi generaci ktera zjisti najednou ze se nema stejne dobre jako starousedlici ( a to muze byt z mnoha ruznych duvodu at objektivnivh ci subjektivnich)
";5649;"0";71923643;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"16:21";"23.4.2015";"A150423_134728_zahranicni_ert"
"147952";"Mohl požádat o azyl v Dubaji z (legitimního) důvodu občanské války ve své zemi. Proč to Dubaji nešlo a v Německu /vzdálené zemi, geograficky i kulturně/, kam se navíc dostal nelegálně, narozdíl od té Dubaje, ano?
Nejsme v EU padlí na hlavu?
";95642;"0";71923627;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";6;"16:20";"23.4.2015";"A150423_134728_zahranicni_ert"
"147953";"Ono je to docela zřejmé z toho, jak cestuje a proč volí zrovna Evropu a ne Turecko. Kvůli sociálním jistotám... Proto do Evropy přichází. Kdyby mu šlo primárně o bezpečnost, tak zůstane v Turecku a za peníze na cestu by tam mohl slušně žít alespoň nějakou dobu.
";75822;"0";71923620;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";2;"16:19";"23.4.2015";"A150423_134728_zahranicni_ert"
"147954";"myslite co bylo anglicanum do ceskoslovenska? co bylo anglicanum do polska? no prd....
";24157;"0";71923610;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"16:19";"23.4.2015";"A150423_134728_zahranicni_ert"
"147955";"Vidíte, ukázal jste krásné uvažování ve stereotypech. ""Oni nás vidí jako méněcenné..."", jak proboha můžete tvrdit, že nás všichni ti uprchlíci vidí stejně? Myslím, že se schodneme na tom, že nechceme, aby nám tu dělali bordel. Rozdíl je v tom, že já jsem ochotná je trestar (zavřít, vyhostit) potom, co ho udělají. Zatímco vy je zrestáte už preventivně s tím, že přeci všichni jsou takoví a takoví...
Momochodem já bych si nikdy netroufla o někom napsat, že není člověk, tak jako tady spousta lidí, jen kvůli jeho rase či námoženství. Takže bych byla opatrná s tím soudem, že ONI nás vidí jako podlidi!
";30100;"−15";71923596;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"16:18";"23.4.2015";"A150423_134728_zahranicni_ert"
"147956";"Pozor, viděl jste ty uprchlické táboty v Turecku či Libanonu? Ty turecké stany, prašné cesty, desetitisíce lidí na malé ploše? A myslím, že rozhodně o azyl v Turecku nežádají, prostě tam jen čekají, až se budou moct vrátit, nebo nemají na cestu, aby pokračovali do Evropy. Ti, co skutečně potřebují pomoc, ti jsou tam, v Turecku, v Libanonu, ti nemají ty tisíce dolarů, aby mohli platit převaděčům.
";5188;"0";71923586;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";2;"16:18";"23.4.2015";"A150423_134728_zahranicni_ert"
"147957";"no jo, tam se rid zdravym rozumem...to u nas v Evrope nehrozi
";74467;"0";71923576;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";10;"16:17";"23.4.2015";"A150423_134728_zahranicni_ert"
"147958";"Spíš jinak. Má pár tříd základky, ale jejich vzdělání není uznatelné v Evropě, resp. když nemá pas, tak vysvědčení nebo diplom si asi s sebou nevzal. Takže nejdřív se bude tak 3 roky učit jazyk, pak 9 tříd základky, 3 roky učňák. Za 16 let, v 41 letech začne možná pracovat... Zaplatí státu nejspíš mnohem míň než co odvede na daních.
";75822;"0";71923568;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"16:17";"23.4.2015";"A150423_134728_zahranicni_ert"
"147959";"V Dubaji není šance... Pokud je tam nepotřebuje nějaká firma a nevyřídí pracovní vízum, tak pa pa... Navíc získat občanství je prakticky úplně vyloučeno...
";63289;"0";71923547;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";4;"16:16";"23.4.2015";"A150423_134728_zahranicni_ert"
"147960";"Takové návrhy už tu byly - volební právo jen pro vysokoškoláky, volební právno jen pro lidi nad určité IQ... Ale je to o ničem, pokud jste občan, máte právo rozhodovat o budoucnosti své země.
";30100;"−3";71923539;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"16:15";"23.4.2015";"A150423_134728_zahranicni_ert"
"147961";"Nejenom tam, ale i Turecku mohl požádat či tam prostě zůstat. Je to bezpečná země, takže pokud fakt prchám před válkou, je zcela OK tam zůstat. Ale on holt chtěl do Německa, protože tam jsou sociální dávky jvyšší.
";95642;"0";71923536;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";6;"16:15";"23.4.2015";"A150423_134728_zahranicni_ert"
"147962";"Petro Zrubecká, když my ostatní tady brojíme proti nebezpečí, které pochází od přistěhovalců, tak to děláme vedle stovek a tisíců jiných důvodů i proto, že máme strach mimo jiné i o Vás a o Vaše děti. 
Až  ti přistěhovalci tady budou mít natolik silné pozice, že budou moci šikanovat mne, tak to bude znamenat, že je mají i natolik silné, že mohou šikanovat i vás. 
Vy se jich zastáváte, já nikoli. V tom je rozdíl. Avšak není rozdíl v tom, jako oni nás dva vidí. Jak ve mně, tak i ve Vás vidí méněcenné podlidi a nevěřící psy.
";62704;"0";71923520;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";21;"16:14";"23.4.2015";"A150423_134728_zahranicni_ert"
"147963";"Chtít mě nemusíte, ale to je asi tak to jediné, co s tím naděláte :-)
";30100;"−4";71923515;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"16:14";"23.4.2015";"A150423_134728_zahranicni_ert"
"147964";"Ano, určitou tradici má. Ale přesto se proti tomu vymezuji. Lidé by spíš měli být hrdí na to, že jsou ateisti (pokud tedy jsou) a ne mluvit o ""křesťanské zemi"" .
";30100;"−5";71923507;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";1;"16:13";"23.4.2015";"A150423_134728_zahranicni_ert"
"147965";"Sice něco dostanou, ale pak si to něco vynásobte počtem pobíračů a to něco nabyde docela slušně velké sumy. Stát se má povinnost postarat jen o své vlastní občany.
";75822;"0";71923505;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";1;"16:13";"23.4.2015";"A150423_134728_zahranicni_ert"
"147966";""" Pracoval v Dubaji.""  Proč tam nepožádal o asyl ?  Jako muslim mezi muslimy ? Proč se cpe mezi Evropyna, mezi křesťany a atheisty ? Proč se cpe tam, kde ho nechtějí ?
";75155;"0";71923503;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";41;"16:13";"23.4.2015";"A150423_134728_zahranicni_ert"
"147967";"Ne nutně. Jen se mi nelíbí to ""křesťanská země"", vám ano?
";30100;"−5";71923493;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";1;"16:12";"23.4.2015";"A150423_134728_zahranicni_ert"
"147968";"Tak nejenom vzdálená Austrálie, ale i tak blízký Kypr to řeší radikálně. I tam zřejmě mají ""redefinici azylové i migrační politiky"" za sebou...
";33497;"0";71923482;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";16;"16:11";"23.4.2015";"A150423_134728_zahranicni_ert"
"147969";"i když se vám to třeba nelíbí, naše země (stejně jako většina Evropy) je založena na křesťanských základech a křesťanských hodnotách - což patří  k základům vzdělání... A nemá to nic psolečného s tím ,kolik lidí v té které zemi je věřících
";96904;"−1";71923468;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";9;"16:10";"23.4.2015";"A150423_134728_zahranicni_ert"
"147970";"Ti je tam vítali velice ochotně, protože bojovali proti stejnému nepříteli a zvláště vojáci specialisté byli cennou posilou.
";46494;"0";71923464;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";1;"16:10";"23.4.2015";"A150423_134728_zahranicni_ert"
"147971";"Uz davno. Sesly se tady totiž dve věci dohromady. Nemecka ekonomicka sila a nemecka povalecna politika. Nikdo si v Nemecku dnes nedovoli rict, ze nechce nekoho z cizi narodnosti, aby nebyl odsouzen jako nacista. A tak pritahuji spoustu cizincu a islamistu, takze uz mame v Berline ""klein Istanbul"" a Evropa se stava sberacem veškerého odpadu.
";88692;"0";71923458;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";3;"16:10";"23.4.2015";"A150423_134728_zahranicni_ert"
"147972";"Pro kteroupak neziskovku děláte ?  <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)"">
";62891;"0";71923456;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";4;"16:09";"23.4.2015";"A150423_134728_zahranicni_ert"
"147973";"V nejedné civilizaci v historii bylo dlouho veselo, než byla zevnitř rozvrácena...
";63289;"0";71923453;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";2;"16:09";"23.4.2015";"A150423_134728_zahranicni_ert"
"147974";"Pan Holovský se neptal, co mají proti Turecku syrští běženci, nýbrž co proti němu měl tento pán.
";62704;"0";71923452;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";7;"16:09";"23.4.2015";"A150423_134728_zahranicni_ert"
"147975";"Také si tu otázku kladu...
";75822;"0";71923451;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"16:09";"23.4.2015";"A150423_134728_zahranicni_ert"
"147976";"ja se bavim o volebnim pravu pristehovalcum... ne lidem... 
volebni pravo by melo byt podmineno.. a to i pro mistni... hned by se vsem zilo lepe...  Ono to zni strasne drsne, protoze na to nejsme zvykly, ale je to spravedlive a naprosto v poradku..  Ten kdo nic neprinasi, by proste nemel rozhodovat o osudu tech, co zemi neco dava..
";72969;"0";71923449;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";6;"16:09";"23.4.2015";"A150423_134728_zahranicni_ert"
"147977";"Tak vítejte do klubu, jestli jste ateistka jsko já, jsme v potencionálně ještě větším ohrožení, než křesťané.<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile1.gif"" alt="":-P"">
";5188;"0";71923446;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";4;"16:09";"23.4.2015";"A150423_134728_zahranicni_ert"
"147978";"Vrátit  <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile2.gif"" alt="";-)"">
";62891;"0";71923445;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";1;"16:09";"23.4.2015";"A150423_134728_zahranicni_ert"
"147979";"Mlceti zlato.
";74467;"0";71923444;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"16:09";"23.4.2015";"A150423_134728_zahranicni_ert"
"147980";"Takže ekonomický uprchlík  <img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaoff.gif"" alt=""Rv"">
Vátit !
";62891;"0";71923443;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";7;"16:09";"23.4.2015";"A150423_134728_zahranicni_ert"
"147981";"Také si myslím, že by i naše média měla informovat víc o reálném životě a ""živobytí"" ilegálů v Itálii, Řecku a tak a jejich ""blahodárného obohacování"" Italů, kterým je co ukardnout. Žel, v českých médiích je to především masírka a srdceryvné zprávy. Četla jsem o nějakých anti-imigrantských demonstracích v Itálii, ale zdá se, že to nemělo žádný efekt. Tudy tedy zřejmě cesta k zabránění přeplnění Itálie nelegálními imigranty nepovede (a bude třeba jiných prostředků). Lidí jsou naštvaní, že je Itálie (jako stát) pouští do Evropy a ohrožuje tak celou Evropu. Takže primárně nejsou lidi naštvaní na Italy jako národ. Jinak dobrá čeština.
";75822;"0";71923440;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";4;"16:09";"23.4.2015";"A150423_134728_zahranicni_ert"
"147982";"tak tak-na běžence sobotka 100 milionů a jak je nemocné dítě,tak následuje ostudná sbírka-ale tam už naráz nejsou peníze!!!!Styďte se socani,ale i jiní stejní páni politici
";73376;"0";71924756;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";3;"17:23";"23.4.2015";"A150423_134728_zahranicni_ert"
"147983";"Jsme.
";42343;"0";71924755;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";1;"17:23";"23.4.2015";"A150423_134728_zahranicni_ert"
"147984";"USA a Británie  jsou židokřesťasnké kultury  jako my.
Syřan by měl utíkat do Saudské Arábie  nebo Turecka.
";42343;"0";71924744;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"17:22";"23.4.2015";"A150423_134728_zahranicni_ert"
"147985";"Jak máme věřit, že si najde kladný vztah k evropské civilizaci, když nemá vztah ani ke své zemi?
";60496;"0";71924742;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";10;"17:22";"23.4.2015";"A150423_134728_zahranicni_ert"
"147986";"To nic..voni se přizpusoběj...
";56992;"0";71924737;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";2;"17:22";"23.4.2015";"A150423_134728_zahranicni_ert"
"147987";"Lidi, todle fakt smrdi, ritime se pod velenim nasich vysmatych politiku (tim myslim i ty z EU) do peknyho pruseru.
";73109;"0";71924717;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";11;"17:21";"23.4.2015";"A150423_134728_zahranicni_ert"
"147988";"<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">... no comment...
";77404;"0";71924707;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";4;"17:20";"23.4.2015";"A150423_134728_zahranicni_ert"
"147989";"místo ""křesťanský"" si dosaďte  ""normální""
";42343;"0";71924699;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";1;"17:20";"23.4.2015";"A150423_134728_zahranicni_ert"
"147990";"souhlasim s vama, muj ""prispevek"" byl ironii...
";77404;"0";71924698;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"17:20";"23.4.2015";"A150423_134728_zahranicni_ert"
"147991";"Myslim, ze dovazet sem je chce malokdo, ale vetsine lidi co maji aspon trochu inteligence a vadi vylevy nenavisti, zlosti a hlavne ty radosti z utrpeni a smrti  lidi. Nejlepsi na tom je ze 99% lidi nikdy muslima nepotkali a nemaji s nima zadnou negativni zkusenost. Drive se uplne stejne nadavalo na ukrajince a rusaky.
";73864;"−13";71924688;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"17:19";"23.4.2015";"A150423_134728_zahranicni_ert"
"147992";"to se nestane a kdyby-tak nebudu ručník na hlavě nutit jinýn a házet bomby po ulicích a dělat bordel,jako většina z nich
";73376;"0";71924686;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";2;"17:19";"23.4.2015";"A150423_134728_zahranicni_ert"
"147993";"Děti snad nežerou. Ale jinak Džihád umožnuje  skoro vše.
";42343;"0";71924675;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";1;"17:19";"23.4.2015";"A150423_134728_zahranicni_ert"
"147994";"hehehe
";47094;"−4";71924671;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";0;"17:19";"23.4.2015";"A150423_134728_zahranicni_ert"
"147995";"schizofrenici to maji proste jinak... a divi se, ze my to tak nemame... <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">
";77404;"0";71924664;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";3;"17:18";"23.4.2015";"A150423_134728_zahranicni_ert"
"147996";"To je  snad jasné.
Jsou to všechno chudáčci a jestli nejsme naprosto bezcitné bestie, tak je přece   musíme přijímat v neomezeném množství a přizpůsobit se jim <img class=""smiley"" src=""http://gidnes.cz/u/disk/nosmile1.gif"" alt="";-€"">
Jsme vinni tím, že  se navzájem nevraždíme  a žijemem relativně v klidu  a spokojeně.
";42343;"0";71924662;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";2;"17:17";"23.4.2015";"A150423_134728_zahranicni_ert"
"147997";"Raději se nebudu vyjadřovat.<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/"">
";86351;"0";71924649;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";2;"17:16";"23.4.2015";"A150423_134728_zahranicni_ert"
"147998";"rozhodnuto je-ale musíme se spojit a ve volbách takové lidi odstavit od koryt-jiná volba není!!Nic jiného na ně neplatí!
";73376;"0";71924645;"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrský uprchlík";8;"17:16";"23.4.2015";"A150423_134728_zahranicni_ert"
