"";"date";"tag";"time";"article_name";"main";"article_id"
"1629";"2015-10-02";"Evropská unie";"09:17";"Mùeme také postavit plot na hranicích, navrhuje bavorskı ministr";0;"A151002_091830_zahranicni_jkk"
"1630";"2015-10-02";"Nìmecko";"09:17";"Mùeme také postavit plot na hranicích, navrhuje bavorskı ministr";0;"A151002_091830_zahranicni_jkk"
"1672";"2015-10-02";"Pøíliv uprchlíkù do Evropy";"11:59";"Buïme k uprchlíkùm vstøícnìjší, vyzıvá migraèní manifest";1;"A151002_114940_domaci_jkk"
"1705";"2015-10-14";"Pøíliv uprchlíkù do Evropy";"12:30";"Slovensko pošle do Maïarska 50 policistù, budou støeit hranici Schengenu";1;"A151014_121108_zahranicni_mlb"
"1706";"2015-10-14";"Evropská unie";"12:30";"Slovensko pošle do Maïarska 50 policistù, budou støeit hranici Schengenu";0;"A151014_121108_zahranicni_mlb"
"1707";"2015-10-14";"Robert Fico";"12:30";"Slovensko pošle do Maïarska 50 policistù, budou støeit hranici Schengenu";0;"A151014_121108_zahranicni_mlb"
"1735";"2015-10-19";"Pøíliv uprchlíkù do Evropy";"15:06";"V Bìlé zajistíme víc tlumoèníkù a pediatra, slíbil ombudsmance Chovanec";1;"A151019_132328_domaci_zt"
"1736";"2015-10-19";"Anna Šabatová";"15:06";"V Bìlé zajistíme víc tlumoèníkù a pediatra, slíbil ombudsmance Chovanec";0;"A151019_132328_domaci_zt"
"1737";"2015-10-19";"Milan Chovanec";"15:06";"V Bìlé zajistíme víc tlumoèníkù a pediatra, slíbil ombudsmance Chovanec";0;"A151019_132328_domaci_zt"
"1754";"2015-10-19";"Pøíliv uprchlíkù do Evropy";"14:23";"Merkelová èelí stranické opozici, její kritici chtìjí plot na hranicích";1;"A151019_133640_zahranicni_aba"
"1755";"2015-10-19";"Angela Merkelová";"14:23";"Merkelová èelí stranické opozici, její kritici chtìjí plot na hranicích";0;"A151019_133640_zahranicni_aba"
"1760";"2015-10-16";"Pøíliv uprchlíkù do Evropy";"14:12";"Islám nemùe splynout s køesanstvím, do Evropy nepatøí, tvrdí Orbán";1;"A151016_141349_zahranicni_lve"
"1761";"2015-10-16";"Islám";"14:12";"Islám nemùe splynout s køesanstvím, do Evropy nepatøí, tvrdí Orbán";0;"A151016_141349_zahranicni_lve"
"1762";"2015-10-16";"Køesanství";"14:12";"Islám nemùe splynout s køesanstvím, do Evropy nepatøí, tvrdí Orbán";0;"A151016_141349_zahranicni_lve"
"1763";"2015-10-16";"Maïarsko";"14:12";"Islám nemùe splynout s køesanstvím, do Evropy nepatøí, tvrdí Orbán";0;"A151016_141349_zahranicni_lve"
"1764";"2015-10-16";"Viktor Orbán";"14:12";"Islám nemùe splynout s køesanstvím, do Evropy nepatøí, tvrdí Orbán";0;"A151016_141349_zahranicni_lve"
"1778";"2015-10-16";"Pøíliv uprchlíkù do Evropy";"06:14";"EU se dohodla s Tureckem: zaplatí mu 81 miliard, aby zadrovalo uprchlíky";1;"A151016_061945_zahranicni_neh"
"1779";"2015-10-16";"Evropská komise";"06:14";"EU se dohodla s Tureckem: zaplatí mu 81 miliard, aby zadrovalo uprchlíky";0;"A151016_061945_zahranicni_neh"
"1780";"2015-10-19";"Pøíliv uprchlíkù do Evropy";"16:08";"Padesát èeskıch policistù bude støeit hranice v Maïarsku, rozhodla vláda";1;"A151019_160635_domaci_pku"
"1781";"2015-10-19";"Robert Fico";"16:08";"Padesát èeskıch policistù bude støeit hranice v Maïarsku, rozhodla vláda";0;"A151019_160635_domaci_pku"
"1782";"2015-10-19";"Úøad vlády";"16:08";"Padesát èeskıch policistù bude støeit hranice v Maïarsku, rozhodla vláda";0;"A151019_160635_domaci_pku"
"1788";"2015-10-16";"Pøíliv uprchlíkù do Evropy";"15:46";"Maïarsko zavøe hranice s Chorvatskem. Evropská spolupráce prı selhala";1;"A151016_154129_zahranicni_ane"
"1789";"2015-10-16";"Evropská unie";"15:46";"Maïarsko zavøe hranice s Chorvatskem. Evropská spolupráce prı selhala";0;"A151016_154129_zahranicni_ane"
"1790";"2015-10-16";"Maïarsko";"15:46";"Maïarsko zavøe hranice s Chorvatskem. Evropská spolupráce prı selhala";0;"A151016_154129_zahranicni_ane"
"1818";"2015-10-16";"Pøíliv uprchlíkù do Evropy";"17:30";"VIDEO: Bìenci v Calais vlezli do kamionu, ve kterém jel lední medvìd";1;"A151016_173159_zahranicni_aha"
"1819";"2015-10-16";"kamion";"17:30";"VIDEO: Bìenci v Calais vlezli do kamionu, ve kterém jel lední medvìd";0;"A151016_173159_zahranicni_aha"
"1820";"2015-10-16";"Medvìdi";"17:30";"VIDEO: Bìenci v Calais vlezli do kamionu, ve kterém jel lední medvìd";0;"A151016_173159_zahranicni_aha"
"1837";"2015-10-18";"Pøíliv uprchlíkù do Evropy";"18:46";"Zavøené hranice i lobbing v Turecku. Uprchlická vlna míøí do Slovinska";1;"A151018_184717_zahranicni_hro"
"1838";"2015-10-18";"Angela Merkelová";"18:46";"Zavøené hranice i lobbing v Turecku. Uprchlická vlna míøí do Slovinska";0;"A151018_184717_zahranicni_hro"
"1839";"2015-10-17";"Pøíliv uprchlíkù do Evropy";"14:33";"Pobodaná kandidátka na starostku pøesvìdèivì vyhrála volby";1;"A151017_143041_zahranicni_mlb"
"1840";"2015-10-17";"Kolín";"14:33";"Pobodaná kandidátka na starostku pøesvìdèivì vyhrála volby";0;"A151017_143041_zahranicni_mlb"
"1878";"2015-10-18";"Pøíliv uprchlíkù do Evropy";"15:40";"Drí uprchlíky dlouho a v drsnıch podmínkách, píše o èeské praxi Reuters";1;"A151018_151922_zahranicni_mlb"
"1903";"2015-10-16";"Pøíliv uprchlíkù do Evropy";"13:55";"V Èesku bylo letos nelegálnì pøes sedm tisíc cizincù, zjistila policie";1;"A151016_135442_domaci_pku"
"1988";"2015-10-19";"Pøíliv uprchlíkù do Evropy";"04:47";"Slovinsko znovu otevøelo hranice, do zemì se nahrnuly tisíce lidí";1;"A151019_044740_zahranicni_lve"
"1989";"2015-10-19";"Evropská unie";"04:47";"Slovinsko znovu otevøelo hranice, do zemì se nahrnuly tisíce lidí";0;"A151019_044740_zahranicni_lve"
"1997";"2015-10-19";"Pøíliv uprchlíkù do Evropy";"18:51";"OBRAZEM: Èeši u Dunaje pomáhají bìencùm, vyslouili si obdiv Chorvatù";1;"A151019_155547_zahranicni_jav"
"1998";"2015-10-19";"Dunaj";"18:51";"OBRAZEM: Èeši u Dunaje pomáhají bìencùm, vyslouili si obdiv Chorvatù";0;"A151019_155547_zahranicni_jav"
"2066";"2015-10-17";"Pøíliv uprchlíkù do Evropy";"15:05";"V Praze demonstrovaly dva tábory kvùli migraci, vymìnily si nadávky";1;"A151017_150535_domaci_jw"
"2067";"2015-10-17";"Demonstrace";"15:05";"V Praze demonstrovaly dva tábory kvùli migraci, vymìnily si nadávky";0;"A151017_150535_domaci_jw"
"2068";"2015-10-17";"Socha";"15:05";"V Praze demonstrovaly dva tábory kvùli migraci, vymìnily si nadávky";0;"A151017_150535_domaci_jw"
"2069";"2015-10-17";"Svatı Václav";"15:05";"V Praze demonstrovaly dva tábory kvùli migraci, vymìnily si nadávky";0;"A151017_150535_domaci_jw"
"2090";"2015-10-17";"Pøíliv uprchlíkù do Evropy";"16:58";"Libanon sírá uprchlická krize. Bez pomoci mùe zaplavit Evropu";1;"A151016_142518_zahranicni_ert"
"2147";"2015-10-18";"Pøíliv uprchlíkù do Evropy";"11:10";"Uprchlíci na severu Nìmecka mrznou ve stanech. Zapálíme je, vyhroují";1;"A151018_100900_zahranicni_mlb"
"2149";"2015-10-17";"Pøíliv uprchlíkù do Evropy";"10:38";"Maïarské hranice se uprchlíkùm uzavøely, Chorvaté je vozí do Slovinska";1;"A151017_103623_zahranicni_mlb"
"2191";"2015-10-15";"Pøíliv uprchlíkù do Evropy";"17:04";"Maïaøi dostavìli plot na chorvatské hranici. Zøejmì nasadí i armádu";1;"A151015_165819_zahranicni_jkk"
"2192";"2015-10-15";"Evropská unie";"17:04";"Maïaøi dostavìli plot na chorvatské hranici. Zøejmì nasadí i armádu";0;"A151015_165819_zahranicni_jkk"
"2193";"2015-10-15";"Chorvatsko";"17:04";"Maïaøi dostavìli plot na chorvatské hranici. Zøejmì nasadí i armádu";0;"A151015_165819_zahranicni_jkk"
"2194";"2015-10-15";"Maïarsko";"17:04";"Maïaøi dostavìli plot na chorvatské hranici. Zøejmì nasadí i armádu";0;"A151015_165819_zahranicni_jkk"
"2195";"2015-10-15";"Nezamìstnanost";"17:04";"Maïaøi dostavìli plot na chorvatské hranici. Zøejmì nasadí i armádu";0;"A151015_165819_zahranicni_jkk"
"2196";"2015-10-15";"Viktor Orbán";"17:04";"Maïaøi dostavìli plot na chorvatské hranici. Zøejmì nasadí i armádu";0;"A151015_165819_zahranicni_jkk"
"2199";"2015-10-15";"Pøíliv uprchlíkù do Evropy";"20:30";"Merkelová je ikonou bìencù, tøetina Nìmcù by ji z kancléøství vyhnala";1;"A151015_183442_zahranicni_mlb"
"2200";"2015-10-15";"Angela Merkelová";"20:30";"Merkelová je ikonou bìencù, tøetina Nìmcù by ji z kancléøství vyhnala";0;"A151015_183442_zahranicni_mlb"
"2217";"2015-10-15";"Pøíliv uprchlíkù do Evropy";"06:08";"V Bruselu zaèal summit o migraci, Sobotka chce spoleèné stráce hranic";1;"A151015_061750_zahranicni_neh"
"2218";"2015-10-15";"Bohuslav Sobotka";"06:08";"V Bruselu zaèal summit o migraci, Sobotka chce spoleèné stráce hranic";0;"A151015_061750_zahranicni_neh"
"2219";"2015-10-15";"Evropská unie";"06:08";"V Bruselu zaèal summit o migraci, Sobotka chce spoleèné stráce hranic";0;"A151015_061750_zahranicni_neh"
"2241";"2015-10-16";"Pøíliv uprchlíkù do Evropy";"11:46";"Polsko se pøipojí k ochranì maïarské hranice, vyšle 70 pohranièníkù";1;"A151016_114516_zahranicni_fka"
"2242";"2015-10-16";"Ewa Kopaczová";"11:46";"Polsko se pøipojí k ochranì maïarské hranice, vyšle 70 pohranièníkù";0;"A151016_114516_zahranicni_fka"
"2243";"2015-10-16";"Maïarsko";"11:46";"Polsko se pøipojí k ochranì maïarské hranice, vyšle 70 pohranièníkù";0;"A151016_114516_zahranicni_fka"
"2244";"2015-10-16";"Polsko";"11:46";"Polsko se pøipojí k ochranì maïarské hranice, vyšle 70 pohranièníkù";0;"A151016_114516_zahranicni_fka"
"2257";"2015-10-16";"Pøíliv uprchlíkù do Evropy";"11:53";"Uprchlické sirotky drí na Kosu v otøesnıch podmínkách, tvrdí OSN";1;"A151015_131339_zahranicni_ert"
"2343";"2015-10-15";"Pøíliv uprchlíkù do Evropy";"10:22";"Nìmecko zrychlí azylové i deportaèní øízení, uprchlíkùm sníí pøíspìvky";1;"A151015_102347_zahranicni_lve"
"2344";"2015-10-15";"Angela Merkelová";"10:22";"Nìmecko zrychlí azylové i deportaèní øízení, uprchlíkùm sníí pøíspìvky";0;"A151015_102347_zahranicni_lve"
"2345";"2015-10-15";"Evropská unie";"10:22";"Nìmecko zrychlí azylové i deportaèní øízení, uprchlíkùm sníí pøíspìvky";0;"A151015_102347_zahranicni_lve"
"2346";"2015-10-15";"Nìmecko";"10:22";"Nìmecko zrychlí azylové i deportaèní øízení, uprchlíkùm sníí pøíspìvky";0;"A151015_102347_zahranicni_lve"
"2472";"2015-10-14";"Pøíliv uprchlíkù do Evropy";"19:05";"Spoustu uprchlíkù poèítáme dvakrát, pøiznali ochránci evropskıch hranic";1;"A151014_175434_zahranicni_mlb"
"2476";"2015-10-13";"Pegida";"10:34";"Pøíznivci Pegidy postavili šibenici pro Merkelovou, Nìmci jsou zdìšeni";1;"A151013_095923_zahranicni_aba"
"2477";"2015-10-13";"Pegida a protiislámské demonstrace v Evropì";"10:34";"Pøíznivci Pegidy postavili šibenici pro Merkelovou, Nìmci jsou zdìšeni";1;"A151013_095923_zahranicni_aba"
"2478";"2015-10-13";"Pøíliv uprchlíkù do Evropy";"10:34";"Pøíznivci Pegidy postavili šibenici pro Merkelovou, Nìmci jsou zdìšeni";1;"A151013_095923_zahranicni_aba"
"2479";"2015-10-13";"Angela Merkelová";"10:34";"Pøíznivci Pegidy postavili šibenici pro Merkelovou, Nìmci jsou zdìšeni";0;"A151013_095923_zahranicni_aba"
"2480";"2015-10-13";"Demonstrace";"10:34";"Pøíznivci Pegidy postavili šibenici pro Merkelovou, Nìmci jsou zdìšeni";0;"A151013_095923_zahranicni_aba"
"2502";"2015-10-14";"Pøíliv uprchlíkù do Evropy";"00:17";"Pánek: Èeši mají strach, ale uprchlíky u zaèínají povaovat za lidi";1;"A151012_171903_zahranicni_ert"
"2503";"2015-10-14";"Èlovìk v tísni";"00:17";"Pánek: Èeši mají strach, ale uprchlíky u zaèínají povaovat za lidi";0;"A151012_171903_zahranicni_ert"
"2504";"2015-10-14";"Obèanská válka v Sırii";"00:17";"Pánek: Èeši mají strach, ale uprchlíky u zaèínají povaovat za lidi";0;"A151012_171903_zahranicni_ert"
"2505";"2015-10-14";"Rasismus";"00:17";"Pánek: Èeši mají strach, ale uprchlíky u zaèínají povaovat za lidi";0;"A151012_171903_zahranicni_ert"
"2506";"2015-10-14";"Šimon Pánek ";"00:17";"Pánek: Èeši mají strach, ale uprchlíky u zaèínají povaovat za lidi";0;"A151012_171903_zahranicni_ert"
"2588";"2015-10-20";"Pøíliv uprchlíkù do Evropy";"18:05";"Nevím, proè nás Evropa mistruje, ohradil se Chovanec kvùli nelegálùm";1;"A151020_180536_domaci_kop"
"2589";"2015-10-20";"Evropská komise";"18:05";"Nevím, proè nás Evropa mistruje, ohradil se Chovanec kvùli nelegálùm";0;"A151020_180536_domaci_kop"
"2590";"2015-10-20";"Milan Chovanec";"18:05";"Nevím, proè nás Evropa mistruje, ohradil se Chovanec kvùli nelegálùm";0;"A151020_180536_domaci_kop"
"2600";"2015-10-23";"Pøíliv uprchlíkù do Evropy";"15:12";"Prùzkum: Èlenství v EU vadí èím dál víc Èechùm. I kvùli uprchlíkùm";1;"A151023_145519_domaci_fer"
"2601";"2015-10-23";"Evropská unie";"15:12";"Prùzkum: Èlenství v EU vadí èím dál víc Èechùm. I kvùli uprchlíkùm";0;"A151023_145519_domaci_fer"
"2602";"2015-10-23";"referendum";"15:12";"Prùzkum: Èlenství v EU vadí èím dál víc Èechùm. I kvùli uprchlíkùm";0;"A151023_145519_domaci_fer"
"2603";"2015-10-23";"STEM";"15:12";"Prùzkum: Èlenství v EU vadí èím dál víc Èechùm. I kvùli uprchlíkùm";0;"A151023_145519_domaci_fer"
"2611";"2015-10-25";"Pøíliv uprchlíkù do Evropy";"09:56";"Ve slovinskıch táborech pro uprchlíky panuje chaos, popisuje dobrovolnice";1;"A151025_085035_zahranicni_fer"
"2617";"2015-10-22";"Pegida";"19:45";"Nìmecká policie zatkla 13 lidí, chystali bombovı útok proti migrantùm";1;"A151022_193345_zahranicni_mlb"
"2618";"2015-10-22";"Pøíliv uprchlíkù do Evropy";"19:45";"Nìmecká policie zatkla 13 lidí, chystali bombovı útok proti migrantùm";1;"A151022_193345_zahranicni_mlb"
"2619";"2015-10-22";"Islám";"19:45";"Nìmecká policie zatkla 13 lidí, chystali bombovı útok proti migrantùm";0;"A151022_193345_zahranicni_mlb"
"2720";"2015-10-22";"Pøíliv uprchlíkù do Evropy";"13:18";"OSN: Porušujete práva migrantù, Zeman je xenofob. Dle Hradu je to kampaò";1;"A151022_131259_domaci_ane"
"2721";"2015-10-22";"Islám";"13:18";"OSN: Porušujete práva migrantù, Zeman je xenofob. Dle Hradu je to kampaò";0;"A151022_131259_domaci_ane"
"2722";"2015-10-22";"Jiøí Ovèáèek";"13:18";"OSN: Porušujete práva migrantù, Zeman je xenofob. Dle Hradu je to kampaò";0;"A151022_131259_domaci_ane"
"2723";"2015-10-22";"Miloš Zeman";"13:18";"OSN: Porušujete práva migrantù, Zeman je xenofob. Dle Hradu je to kampaò";0;"A151022_131259_domaci_ane"
"2724";"2015-10-22";"Pøíliv uprchlíkù do Evropy";"17:56";"DOKUMENT: Èesko podle OSN systematicky porušuje práva uprchlíkù";1;"A151022_174640_zahranicni_fer"
"2770";"2015-10-23";"Bøeclav";"11:58";"Uprchlickı tábor v Bøeclavi zmizí na zaèátku listopadu. Místní to vítají";1;"A151023_112353_brno-zpravy_vh"
"2771";"2015-10-23";"Jihomoravskı kraj";"11:58";"Uprchlickı tábor v Bøeclavi zmizí na zaèátku listopadu. Místní to vítají";1;"A151023_112353_brno-zpravy_vh"
"2772";"2015-10-23";"Pøíliv uprchlíkù do Evropy";"11:58";"Uprchlickı tábor v Bøeclavi zmizí na zaèátku listopadu. Místní to vítají";1;"A151023_112353_brno-zpravy_vh"
"2773";"2015-10-23";"Vìznice";"11:58";"Uprchlickı tábor v Bøeclavi zmizí na zaèátku listopadu. Místní to vítají";0;"A151023_112353_brno-zpravy_vh"
"2777";"2015-10-23";"Pøíliv uprchlíkù do Evropy";"08:43";"Uprchlíci vypadají jako armáda, jsou mezi nimi i bojovníci, øíká Orbán";1;"A151023_083340_zahranicni_ale"
"2778";"2015-10-23";"Viktor Orbán";"08:43";"Uprchlíci vypadají jako armáda, jsou mezi nimi i bojovníci, øíká Orbán";0;"A151023_083340_zahranicni_ale"
"2788";"2015-10-23";"Pøíliv uprchlíkù do Evropy";"11:30";"Chorvaté za tmy posílají uprchlíky do Slovinska, ukázala termokamera";1;"A151023_113052_zahranicni_aha"
"2836";"2015-10-25";"Pøíliv uprchlíkù do Evropy";"11:37";"Zeman: Dìti slouí jen jako ivı štít uprchlíkùm, kteøí nezaslouí soucit";1;"A151025_113741_domaci_kop"
"2837";"2015-10-25";"blesk.cz";"11:37";"Zeman: Dìti slouí jen jako ivı štít uprchlíkùm, kteøí nezaslouí soucit";0;"A151025_113741_domaci_kop"
"2838";"2015-10-25";"Evropská unie";"11:37";"Zeman: Dìti slouí jen jako ivı štít uprchlíkùm, kteøí nezaslouí soucit";0;"A151025_113741_domaci_kop"
"2839";"2015-10-25";"Miloš Zeman";"11:37";"Zeman: Dìti slouí jen jako ivı štít uprchlíkùm, kteøí nezaslouí soucit";0;"A151025_113741_domaci_kop"
"2840";"2015-10-25";"referendum";"11:37";"Zeman: Dìti slouí jen jako ivı štít uprchlíkùm, kteøí nezaslouí soucit";0;"A151025_113741_domaci_kop"
"2841";"2015-10-25";"Václav Klaus";"11:37";"Zeman: Dìti slouí jen jako ivı štít uprchlíkùm, kteøí nezaslouí soucit";0;"A151025_113741_domaci_kop"
"2847";"2015-10-25";"Pøíliv uprchlíkù do Evropy";"18:22";"Balkánské státy se v Bruselu tvrdì brání pøesunùm uprchlíkù k jejich hranici";1;"A151025_180408_zahranicni_jkk"
"2848";"2015-10-25";"Evropská komise";"18:22";"Balkánské státy se v Bruselu tvrdì brání pøesunùm uprchlíkù k jejich hranici";0;"A151025_180408_zahranicni_jkk"
"2849";"2015-10-25";"Jean-Claude Juncker";"18:22";"Balkánské státy se v Bruselu tvrdì brání pøesunùm uprchlíkù k jejich hranici";0;"A151025_180408_zahranicni_jkk"
"2879";"2015-10-26";"Pøíliv uprchlíkù do Evropy";"06:48";"Evropa chce zmírnit tok uprchlíkù. Do Slovinska vyšle stovky policistù";1;"A151026_064927_zahranicni_jj"
"2880";"2015-10-26";"Evropská komise";"06:48";"Evropa chce zmírnit tok uprchlíkù. Do Slovinska vyšle stovky policistù";0;"A151026_064927_zahranicni_jj"
"2881";"2015-10-26";"Jean-Claude Juncker";"06:48";"Evropa chce zmírnit tok uprchlíkù. Do Slovinska vyšle stovky policistù";0;"A151026_064927_zahranicni_jj"
"2896";"2015-10-26";"Pøíliv uprchlíkù do Evropy";"09:17";"Uprchlíkùm v nouzi Èeši pomohou, ukázal pokus. Nabízeli jídlo i nocleh";1;"A151023_150231_domaci_zt"
"2897";"2015-10-26";"Kolín";"09:17";"Uprchlíkùm v nouzi Èeši pomohou, ukázal pokus. Nabízeli jídlo i nocleh";0;"A151023_150231_domaci_zt"
"2936";"2015-10-24";"Pøíliv uprchlíkù do Evropy";"10:01";"Nejvìtší uprchlickı tábor svìta neustále bobtná, Západ na nìj zapomnìl";1;"A151022_145620_zahranicni_ert"
"2947";"2015-10-23";"Pøíliv uprchlíkù do Evropy";"16:45";"Evropa si zatím rozdìlila jen osm set bìencù, potøeba je 160 tisíc";1;"A151023_164406_zahranicni_aba"
"2948";"2015-10-23";"Evropská komise";"16:45";"Evropa si zatím rozdìlila jen osm set bìencù, potøeba je 160 tisíc";0;"A151023_164406_zahranicni_aba"
"2957";"2015-10-24";"Pøíliv uprchlíkù do Evropy";"15:56";"Prezident by se pøipojil k alobì Slovenska kvùli kvótám, øekl Chovanec";1;"A151024_155723_domaci_lve"
"2958";"2015-10-24";"Evropská komise";"15:56";"Prezident by se pøipojil k alobì Slovenska kvùli kvótám, øekl Chovanec";0;"A151024_155723_domaci_lve"
"2959";"2015-10-24";"Milan Chovanec";"15:56";"Prezident by se pøipojil k alobì Slovenska kvùli kvótám, øekl Chovanec";0;"A151024_155723_domaci_lve"
"2960";"2015-10-24";"Miloš Zeman";"15:56";"Prezident by se pøipojil k alobì Slovenska kvùli kvótám, øekl Chovanec";0;"A151024_155723_domaci_lve"
"2966";"2015-10-24";"Pøíliv uprchlíkù do Evropy";"14:02";"Jsme pøipraveni zavøít hranice, oznámily zemì z balkánské stezky uprchlíkù";1;"A151024_134451_zahranicni_fer"
"2967";"2015-10-24";"Bojko Borisov";"14:02";"Jsme pøipraveni zavøít hranice, oznámily zemì z balkánské stezky uprchlíkù";0;"A151024_134451_zahranicni_fer"
"2968";"2015-10-24";"Evropská komise";"14:02";"Jsme pøipraveni zavøít hranice, oznámily zemì z balkánské stezky uprchlíkù";0;"A151024_134451_zahranicni_fer"
"2969";"2015-10-24";"Evropská unie";"14:02";"Jsme pøipraveni zavøít hranice, oznámily zemì z balkánské stezky uprchlíkù";0;"A151024_134451_zahranicni_fer"
"2970";"2015-10-24";"Jean-Claude Juncker";"14:02";"Jsme pøipraveni zavøít hranice, oznámily zemì z balkánské stezky uprchlíkù";0;"A151024_134451_zahranicni_fer"
"3035";"2015-10-21";"Pøíliv uprchlíkù do Evropy";"16:28";"Poláci volí mezi dvìma enami, Kaczyñski straší uprchlickımi prvoky";1;"A151021_134039_zahranicni_aba"
"3060";"2015-10-21";"Pøíliv uprchlíkù do Evropy";"20:58";"Webem kolují zprávy o hotelech zabavenıch pro migranty. Jsou to mıty";1;"A151021_120426_zahranicni_mlb"
"3062";"2015-10-24";"Pøíliv uprchlíkù do Evropy";"15:09";"Sobotka: Èesko pošle Jordánsku 100 milionù na pomoc s uprchlickou krizí";1;"A151024_150404_domaci_fer"
"3063";"2015-10-24";"Bohuslav Sobotka";"15:09";"Sobotka: Èesko pošle Jordánsku 100 milionù na pomoc s uprchlickou krizí";0;"A151024_150404_domaci_fer"
"3064";"2015-10-24";"Islámskı stát";"15:09";"Sobotka: Èesko pošle Jordánsku 100 milionù na pomoc s uprchlickou krizí";0;"A151024_150404_domaci_fer"
"3067";"2015-10-24";"Jordánsko";"15:09";"Sobotka: Èesko pošle Jordánsku 100 milionù na pomoc s uprchlickou krizí";0;"A151024_150404_domaci_fer"
"3068";"2015-10-24";"Rádio Impuls";"15:09";"Sobotka: Èesko pošle Jordánsku 100 milionù na pomoc s uprchlickou krizí";0;"A151024_150404_domaci_fer"
"3069";"2015-10-21";"Pøíliv uprchlíkù do Evropy";"11:10";"Ve slovinském táboøe hoøelo. Poár zaloili bìenci, tvrdí svìdci";1;"A151021_110103_zahranicni_san"
"3091";"2015-10-22";"Pøíliv uprchlíkù do Evropy";"08:32";"Slovinci za den napoèítali dvanáct tisíc uprchlíkù, EU ádají o posily";1;"A151022_082704_zahranicni_ert"
"3092";"2015-10-22";"Evropská unie";"08:32";"Slovinci za den napoèítali dvanáct tisíc uprchlíkù, EU ádají o posily";0;"A151022_082704_zahranicni_ert"
"3145";"2015-10-20";"Pøíliv uprchlíkù do Evropy";"07:59";"Èesko neumí vyhošovat nelegální migranty, kritizuje Evropská komise";1;"A151020_074248_domaci_san"
"3146";"2015-10-20";"Èeskı rozhlas";"07:59";"Èesko neumí vyhošovat nelegální migranty, kritizuje Evropská komise";0;"A151020_074248_domaci_san"
"3147";"2015-10-20";"Evropská komise";"07:59";"Èesko neumí vyhošovat nelegální migranty, kritizuje Evropská komise";0;"A151020_074248_domaci_san"
"3185";"2015-10-20";"Pøíliv uprchlíkù do Evropy";"20:11";"Evropa testuje uprchlické sirotky, Nìmci jim zkoumají genitálie";1;"A151020_143124_zahranicni_ert"
"3186";"2015-10-20";"mladiství";"20:11";"Evropa testuje uprchlické sirotky, Nìmci jim zkoumají genitálie";0;"A151020_143124_zahranicni_ert"
"3233";"2015-10-20";"Pøíliv uprchlíkù do Evropy";"10:01";"Slovinci kvùli bìencùm nasadí armádu, chtìjí také opevnit hranici";1;"A151020_095456_zahranicni_mlb"
"3234";"2015-10-20";"Evropská unie";"10:01";"Slovinci kvùli bìencùm nasadí armádu, chtìjí také opevnit hranici";0;"A151020_095456_zahranicni_mlb"
"3239";"2015-10-21";"Pøíliv uprchlíkù do Evropy";"10:50";"Maïarka, která kopala do bìencù, se chce soudit. Zvauje ivot v Rusku";1;"A151021_093319_zahranicni_san"
"3268";"2015-10-21";"Pøíliv uprchlíkù do Evropy";"08:46";"Migranty z Nìmecka deportuje armáda, scény v komerèních letadlech konèí";1;"A151021_084412_zahranicni_mlb"
"3291";"2015-10-26";"Pøíliv uprchlíkù do Evropy";"19:11";"Bìenci trápí gaye ve svıch øadách, Nìmci pro nì chtìjí zvláštní tábor";1;"A151026_144255_zahranicni_ert"
"3292";"2015-10-26";"Napadení";"19:11";"Bìenci trápí gaye ve svıch øadách, Nìmci pro nì chtìjí zvláštní tábor";0;"A151026_144255_zahranicni_ert"
"3359";"2015-10-27";"Pøíliv uprchlíkù do Evropy";"08:51";"Nesplete si uprchlíky se zvìøí, varuje myslivce bulharská policie";1;"A151027_085149_zahranicni_jj"
"3453";"2015-10-29";"Pøíliv uprchlíkù do Evropy";"06:10";"Øekové zachránili z døevìné lodì stovky migrantù, tøi lidé zemøeli";1;"A151029_061103_zahranicni_jj"
"3492";"2015-10-27";"Pøíliv uprchlíkù do Evropy";"12:02";"Pøemístìte rodinu z Bìlé-Jezové jinam, naøídil Èesku soud ve Štrasburku";1;"A151027_120025_domaci_cen"
"3493";"2015-10-27";"Anna Šabatová";"12:02";"Pøemístìte rodinu z Bìlé-Jezové jinam, naøídil Èesku soud ve Štrasburku";0;"A151027_120025_domaci_cen"
"3494";"2015-10-27";"Bezdìz";"12:02";"Pøemístìte rodinu z Bìlé-Jezové jinam, naøídil Èesku soud ve Štrasburku";0;"A151027_120025_domaci_cen"
"3498";"2015-10-29";"Pøíliv uprchlíkù do Evropy";"10:27";"Jsou to jen stavební úpravy, mírní Rakušané zprávy o plotu na hranici";1;"A151029_102834_zahranicni_aha"
"3499";"2015-10-29";"Pøíliv uprchlíkù do Evropy";"14:09";"Azylanti ve Švédsku nechtìjí do chatek, odmítají opustit autobus";1;"A151029_141020_zahranicni_aha"
"3653";"2015-10-28";"Pøíliv uprchlíkù do Evropy";"00:29";"Bìence v Calais zaskoèila zima, mnoí se mezi nimi choroby i rvaèky";1;"A151027_124722_zahranicni_mlb"
"3655";"2015-10-27";"Pøíliv uprchlíkù do Evropy";"22:09";"Staøenka mezi uprchlíky. Je jí 105 let a pøišla z Afghánistánu";1;"A151027_220852_zahranicni_jkk"
"3656";"2015-10-27";"Chorvatsko";"22:09";"Staøenka mezi uprchlíky. Je jí 105 let a pøišla z Afghánistánu";0;"A151027_220852_zahranicni_jkk"
